run_id,case_name,cargo_count,total_mass_kg,secured_frac,Time,PosX,PosY,PosZ,VelX,VelY,VelZ,SpeedKmh,AccX,AccY,AccZ,LongAcc,LatAcc,VertAcc,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AngVelX,AngVelY,AngVelZ,AngAccX,AngAccY,AngAccZ,SteerAngle,TargetSteer,Throttle,Brake,FL_Grounded,FR_Grounded,RL_Grounded,RR_Grounded,FL_ForwardSlip,FR_ForwardSlip,RL_ForwardSlip,RR_ForwardSlip,FL_SideSlip,FR_SideSlip,RL_SideSlip,RR_SideSlip,MaxForwardSlip,MaxSideSlip,RolloverRisk,IsRollover
20260703_205201,case01_boxes_2layer,6,62.2,1.000,1.699,678.007,-1.429,736.219,-2.410,0.002,0.194,8.705,-2.071,0.132,0.156,2.073,0.113,0.135,-0.237,0.072,-88.821,0.174,-0.392,1.769,-0.003,0.029,-0.006,-0.001,0.011,0.013,9.808,0.269,1.000,0.000,1,1,1,1,-0.005,-0.002,0.135,0.089,-0.007,0.000,-0.003,-0.003,0.135,0.007,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,1.802,677.746,-1.428,736.240,-2.637,0.008,0.210,9.524,-2.269,0.062,0.168,2.272,0.114,0.064,-0.220,0.045,-88.645,0.170,-0.268,1.760,-0.003,0.030,-0.003,-0.001,0.009,0.022,9.115,0.252,1.000,0.000,1,1,1,1,-0.005,-0.002,0.135,0.088,-0.005,0.001,-0.003,-0.003,0.135,0.005,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,1.906,677.462,-1.427,736.263,-2.842,0.009,0.228,10.264,-2.050,0.010,0.172,2.054,0.117,0.012,-0.202,0.031,-88.464,0.174,-0.138,1.812,-0.003,0.031,-0.001,0.000,0.009,0.021,8.721,0.235,1.000,0.000,1,1,1,1,-0.005,-0.002,0.135,0.087,-0.005,0.000,-0.003,-0.003,0.135,0.005,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,2.011,677.154,-1.426,736.287,-3.067,0.009,0.245,11.076,-2.249,-0.008,0.170,2.253,0.102,-0.007,-0.185,0.029,-88.279,0.176,-0.015,1.854,-0.003,0.031,0.001,0.001,0.003,0.020,8.097,0.225,1.000,0.000,1,1,1,1,-0.005,-0.002,0.135,0.087,-0.004,0.001,-0.003,-0.003,0.135,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,2.123,676.799,-1.425,736.315,-3.291,0.008,0.262,11.885,-2.239,-0.010,0.171,2.243,0.096,-0.008,-0.166,0.038,-88.078,0.183,0.086,2.006,-0.003,0.031,0.002,0.001,0.001,0.013,7.486,0.209,1.000,0.000,1,1,1,1,-0.005,-0.002,0.136,0.087,-0.003,0.001,-0.003,-0.003,0.136,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,2.226,676.447,-1.424,736.343,-3.494,0.007,0.277,12.617,-2.027,-0.005,0.156,2.031,0.082,-0.003,-0.150,0.051,-87.892,0.162,0.133,1.863,-0.003,0.031,0.003,0.002,-0.001,0.005,6.951,0.195,1.000,0.000,1,1,1,1,-0.004,-0.002,0.136,0.088,-0.002,0.002,-0.003,-0.003,0.136,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,2.331,676.070,-1.424,736.373,-3.716,0.007,0.295,13.418,-2.219,-0.004,0.178,2.224,0.089,-0.001,-0.135,0.066,-87.705,0.150,0.147,1.864,-0.002,0.031,0.002,0.003,-0.003,-0.001,6.416,0.181,1.000,0.000,1,1,1,1,-0.004,-0.002,0.137,0.088,-0.001,0.002,-0.003,-0.004,0.137,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,2.434,675.675,-1.423,736.405,-3.916,0.006,0.311,14.143,-2.009,-0.007,0.159,2.014,0.072,-0.004,-0.122,0.079,-87.523,0.133,0.128,1.826,-0.002,0.030,0.002,0.003,-0.005,-0.005,5.731,0.162,1.000,0.000,1,1,1,1,-0.004,-0.002,0.137,0.088,0.003,0.006,-0.004,-0.004,0.137,0.006,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,2.542,675.241,-1.422,736.439,-4.137,0.005,0.326,14.938,-2.202,-0.013,0.153,2.207,0.050,-0.010,-0.110,0.089,-87.338,0.123,0.097,1.846,-0.002,0.029,0.001,0.002,-0.012,-0.007,5.293,0.151,1.000,0.000,1,1,1,1,-0.004,-0.002,0.137,0.088,0.001,0.004,-0.004,-0.004,0.137,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,2.643,674.814,-1.422,736.473,-4.335,0.003,0.343,15.656,-1.988,-0.017,0.170,1.994,0.072,-0.013,-0.100,0.094,-87.171,0.096,0.051,1.673,-0.001,0.029,0.001,0.003,-0.006,-0.007,4.917,0.141,1.000,0.000,1,1,1,1,-0.004,-0.002,0.137,0.088,0.001,0.003,-0.004,-0.004,0.137,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,2.747,674.356,-1.422,736.509,-4.533,0.001,0.361,16.371,-1.978,-0.019,0.174,1.984,0.070,-0.015,-0.092,0.095,-87.003,0.077,0.014,1.677,-0.001,0.028,0.000,0.003,-0.007,-0.006,4.570,0.131,1.000,0.000,1,1,1,1,-0.004,-0.002,0.136,0.088,0.001,0.003,-0.004,-0.004,0.136,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,2.850,673.874,-1.422,736.547,-4.750,-0.001,0.381,17.153,-2.163,-0.019,0.201,2.171,0.082,-0.016,-0.087,0.093,-86.839,0.055,-0.016,1.643,-0.001,0.027,0.000,0.004,-0.007,-0.005,4.225,0.122,1.000,0.000,1,1,1,1,-0.004,-0.002,0.136,0.088,0.001,0.003,-0.004,-0.004,0.136,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,2.959,673.350,-1.422,736.590,-4.945,-0.002,0.399,17.860,-1.956,-0.013,0.185,1.964,0.071,-0.010,-0.084,0.090,-86.673,0.033,-0.038,1.661,0.000,0.026,-0.001,0.004,-0.008,-0.002,3.912,0.113,1.000,0.000,1,1,1,1,-0.004,-0.002,0.136,0.088,0.001,0.003,-0.004,-0.004,0.136,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,3.066,672.805,-1.422,736.634,-5.156,-0.001,0.419,18.623,-2.110,0.008,0.198,2.118,0.069,0.011,-0.083,0.085,-86.512,0.009,-0.049,1.604,0.000,0.025,-0.001,0.004,-0.012,-0.001,3.611,0.100,1.000,0.000,1,1,1,1,-0.011,-0.128,0.057,0.175,0.001,0.003,-0.004,-0.004,0.175,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,3.180,672.209,-1.422,736.682,-5.376,-0.002,0.441,19.418,-2.198,-0.012,0.219,2.208,0.078,-0.009,-0.084,0.079,-86.350,-0.014,-0.056,1.625,0.000,0.024,-0.001,0.004,-0.007,0.003,3.184,0.093,1.000,0.000,1,1,1,1,0.013,0.297,0.281,0.589,0.004,0.005,-0.005,-0.005,0.589,0.005,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,3.283,671.646,-1.423,736.729,-5.528,-0.003,0.457,19.969,-1.520,-0.002,0.155,1.527,0.055,0.000,-0.087,0.076,-86.210,-0.030,-0.033,1.401,0.001,0.024,-0.001,0.002,-0.005,-0.007,2.913,0.086,0.990,0.000,1,1,1,1,-0.015,-0.479,0.014,-0.470,0.001,0.002,-0.003,-0.003,0.479,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,3.386,671.058,-1.423,736.778,-5.737,-0.002,0.477,20.725,-2.091,0.003,0.206,2.100,0.063,0.006,-0.091,0.074,-86.074,-0.045,-0.023,1.357,0.001,0.022,-0.001,0.003,-0.015,0.005,2.678,0.075,0.971,0.000,1,1,1,1,-0.002,-0.416,0.030,0.559,0.003,0.004,-0.004,-0.005,0.559,0.005,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,3.487,670.471,-1.423,736.827,-5.946,-0.002,0.497,21.479,-2.086,0.006,0.202,2.095,0.055,0.009,-0.097,0.073,-85.950,-0.054,-0.009,1.241,0.001,0.021,0.000,0.002,-0.019,0.005,2.342,0.069,0.940,0.000,1,1,1,1,-0.012,-0.370,0.023,0.263,0.003,0.004,-0.004,-0.004,0.370,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,3.587,669.867,-1.423,736.877,-6.069,-0.001,0.512,21.927,-1.235,0.007,0.149,1.242,0.058,0.008,-0.103,0.072,-85.833,-0.062,-0.007,1.173,0.001,0.021,-0.001,0.001,0.002,-0.008,2.147,0.061,0.911,0.000,1,1,1,1,-0.013,-0.364,0.049,-0.401,0.002,0.002,-0.003,-0.003,0.401,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,3.695,669.198,-1.423,736.934,-6.343,-0.001,0.537,22.916,-2.738,0.003,0.252,2.749,0.047,0.006,-0.110,0.071,-85.716,-0.070,-0.005,1.170,0.001,0.017,0.000,0.001,-0.036,0.013,1.764,0.053,0.893,0.000,1,1,1,1,-0.002,0.341,0.173,0.244,0.005,0.005,-0.004,-0.004,0.341,0.005,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,3.808,668.476,-1.423,736.995,-6.450,0.000,0.550,23.305,-1.072,0.002,0.126,1.078,0.044,0.003,-0.117,0.071,-85.603,-0.072,-0.008,1.125,0.001,0.017,-0.001,-0.001,0.001,-0.012,1.617,0.046,0.860,0.000,1,1,1,1,-0.011,-0.336,0.058,-0.142,0.002,0.003,-0.003,-0.003,0.336,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,3.915,667.770,-1.423,737.056,-6.681,-0.001,0.574,24.142,-2.313,-0.003,0.241,2.325,0.059,0.000,-0.124,0.069,-85.504,-0.067,-0.012,0.988,0.001,0.015,0.000,0.000,-0.026,0.008,1.408,0.042,0.845,0.000,1,1,1,1,0.005,0.324,0.148,0.451,0.005,0.005,-0.004,-0.004,0.451,0.005,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,4.022,667.047,-1.423,737.118,-6.811,-0.001,0.589,24.611,-1.295,-0.003,0.153,1.303,0.049,-0.001,-0.130,0.068,-85.413,-0.062,-0.017,0.916,0.001,0.014,0.000,-0.002,-0.003,-0.006,1.211,0.037,0.813,0.000,1,1,1,1,-0.007,-0.311,0.095,0.106,0.003,0.004,-0.003,-0.003,0.311,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,4.123,666.358,-1.424,737.178,-6.962,-0.001,0.607,25.160,-1.514,-0.003,0.174,1.524,0.050,-0.001,-0.135,0.066,-85.334,-0.052,-0.020,0.793,0.001,0.013,0.000,-0.001,-0.011,0.001,1.110,0.034,0.793,0.000,1,1,1,1,-0.005,-0.298,0.107,0.184,0.003,0.003,-0.003,-0.003,0.298,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,4.235,665.569,-1.424,737.247,-7.117,-0.002,0.625,25.721,-1.549,-0.002,0.185,1.559,0.056,0.000,-0.140,0.063,-85.251,-0.050,-0.028,0.826,0.001,0.012,0.000,-0.001,-0.012,0.000,0.954,0.029,0.773,0.000,1,1,1,1,-0.002,0.283,0.107,-0.092,0.004,0.004,-0.004,-0.004,0.283,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,4.347,664.764,-1.424,737.318,-7.220,-0.002,0.638,26.095,-1.031,0.000,0.131,1.038,0.044,0.002,-0.144,0.060,-85.175,-0.040,-0.029,0.758,0.000,0.012,-0.001,-0.002,0.002,-0.007,0.807,0.025,0.747,0.000,1,1,1,1,-0.009,-0.278,0.082,-0.241,0.003,0.003,-0.003,-0.003,0.278,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,4.459,663.941,-1.424,737.391,-7.426,-0.001,0.661,26.838,-2.052,0.001,0.224,2.063,0.048,0.003,-0.147,0.057,-85.106,-0.028,-0.028,0.693,0.000,0.010,0.000,-0.001,-0.026,0.010,0.723,0.021,0.737,0.000,1,1,1,1,0.004,0.263,0.124,0.418,0.004,0.004,-0.004,-0.004,0.418,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,4.571,663.104,-1.424,737.466,-7.577,-0.001,0.679,27.386,-1.513,0.003,0.177,1.523,0.045,0.004,-0.149,0.054,-85.042,-0.016,-0.030,0.635,0.000,0.009,0.000,-0.002,-0.011,0.001,0.596,0.017,0.713,0.000,1,1,1,1,0.001,0.248,0.121,0.252,0.004,0.004,-0.003,-0.003,0.252,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,4.678,662.287,-1.424,737.539,-7.683,-0.001,0.691,27.771,-1.062,0.003,0.127,1.069,0.034,0.004,-0.149,0.052,-84.987,-0.005,-0.023,0.551,0.000,0.008,0.000,-0.002,-0.006,-0.001,0.494,0.015,0.699,0.000,1,1,1,1,0.004,0.237,0.119,0.443,0.004,0.005,-0.004,-0.004,0.443,0.005,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,4.783,661.481,-1.424,737.612,-7.749,0.000,0.701,28.008,-0.655,0.004,0.093,0.660,0.034,0.005,-0.149,0.050,-84.939,0.006,-0.020,0.486,0.000,0.009,-0.001,-0.002,0.006,-0.008,0.396,0.012,0.671,0.000,1,1,1,1,-0.008,-0.220,0.072,-0.278,0.003,0.003,-0.002,-0.002,0.278,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,4.891,660.633,-1.424,737.689,-7.935,0.000,0.720,28.682,-1.861,0.002,0.199,1.871,0.033,0.004,-0.147,0.048,-84.893,0.016,-0.019,0.458,0.000,0.006,0.000,-0.001,-0.025,0.011,0.313,0.010,0.661,0.000,1,1,1,1,0.001,0.201,0.109,0.269,0.004,0.004,-0.003,-0.003,0.269,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,5.002,659.746,-1.425,737.769,-8.000,0.000,0.729,28.918,-0.651,0.003,0.088,0.656,0.029,0.004,-0.144,0.047,-84.851,0.026,-0.014,0.419,-0.001,0.007,0.000,-0.002,0.005,-0.007,0.243,0.007,0.638,0.000,1,1,1,1,-0.007,-0.182,0.071,-0.108,0.003,0.003,-0.002,-0.002,0.182,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,5.107,658.903,-1.425,737.846,-8.086,0.000,0.740,29.232,-0.866,0.002,0.105,0.872,0.026,0.002,-0.141,0.045,-84.815,0.032,-0.013,0.356,-0.001,0.006,-0.001,-0.001,-0.002,-0.002,0.196,0.006,0.623,0.000,1,1,1,1,-0.006,-0.156,0.073,-0.278,0.002,0.002,-0.002,-0.002,0.278,0.002,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,5.218,657.991,-1.424,737.930,-8.250,0.000,0.757,29.826,-1.641,0.000,0.176,1.650,0.026,0.001,-0.137,0.044,-84.782,0.040,-0.011,0.338,-0.001,0.004,0.000,0.000,-0.021,0.009,0.138,0.004,0.614,0.000,1,1,1,1,0.001,0.119,0.099,0.292,0.004,0.004,-0.003,-0.003,0.292,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,5.323,657.126,-1.424,738.009,-8.310,0.000,0.765,30.042,-0.594,0.001,0.078,0.599,0.024,0.001,-0.133,0.043,-84.753,0.042,-0.012,0.286,-0.001,0.005,0.000,-0.001,0.005,-0.006,0.089,0.003,0.594,0.000,1,1,1,1,-0.005,-0.064,0.071,-0.153,0.003,0.003,-0.002,-0.002,0.153,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,5.435,656.189,-1.424,738.096,-8.440,0.000,0.779,30.514,-1.304,-0.001,0.142,1.312,0.021,0.000,-0.128,0.042,-84.726,0.048,-0.013,0.273,-0.001,0.004,0.000,0.000,-0.013,0.005,0.049,0.001,0.586,0.000,1,1,1,1,0.002,0.021,0.092,0.383,0.004,0.004,-0.003,-0.003,0.383,0.004,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,5.542,655.279,-1.424,738.180,-8.495,0.000,0.786,30.712,-0.547,0.000,0.071,0.552,0.020,0.000,-0.124,0.041,-84.702,0.046,-0.012,0.233,-0.001,0.004,0.000,-0.001,0.005,-0.006,0.010,0.000,0.566,0.000,1,1,1,1,-0.005,-0.015,0.070,-0.250,0.003,0.003,-0.002,-0.002,0.250,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,5.647,654.386,-1.424,738.263,-8.581,0.000,0.796,31.025,-0.863,-0.001,0.097,0.868,0.017,0.000,-0.119,0.039,-84.682,0.045,-0.013,0.205,-0.001,0.004,0.000,0.000,-0.005,0.001,-0.014,-0.001,0.555,0.000,1,1,1,1,-0.005,-0.015,0.068,-0.199,0.002,0.003,-0.002,-0.002,0.199,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,5.759,653.417,-1.424,738.353,-8.704,0.000,0.809,31.470,-1.229,-0.001,0.131,1.235,0.016,0.000,-0.115,0.038,-84.662,0.046,-0.013,0.195,-0.001,0.002,0.000,0.001,-0.012,0.006,-0.038,-0.001,0.547,0.000,1,1,1,1,0.001,0.012,0.086,0.351,0.003,0.003,-0.002,-0.002,0.351,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,5.871,652.440,-1.424,738.443,-8.795,0.000,0.819,31.799,-0.910,-0.001,0.102,0.916,0.017,0.000,-0.110,0.037,-84.645,0.042,-0.015,0.176,-0.001,0.002,0.000,0.001,-0.003,0.000,-0.063,-0.002,0.534,0.000,1,1,1,1,0.001,0.011,0.083,0.342,0.003,0.003,-0.002,-0.002,0.342,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,5.971,651.557,-1.424,738.526,-8.868,0.000,0.828,32.063,-0.727,0.000,0.082,0.732,0.013,0.000,-0.107,0.035,-84.631,0.034,-0.011,0.140,-0.001,0.002,0.000,0.001,-0.002,0.000,-0.078,-0.003,0.524,0.000,1,1,1,1,0.001,0.011,0.082,0.336,0.003,0.003,-0.002,-0.002,0.336,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,6.083,650.562,-1.424,738.619,-8.907,0.000,0.833,32.205,-0.391,0.000,0.051,0.394,0.014,0.000,-0.104,0.034,-84.617,0.032,-0.011,0.141,0.000,0.003,0.000,0.000,0.007,-0.006,-0.093,-0.003,0.507,0.000,1,1,1,1,-0.004,-0.011,0.064,-0.222,0.002,0.002,-0.002,-0.002,0.222,0.002,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,6.191,649.595,-1.424,738.709,-9.018,0.000,0.844,32.608,-1.115,-0.001,0.118,1.121,0.013,0.000,-0.101,0.033,-84.604,0.025,-0.012,0.126,0.000,0.001,0.000,0.002,-0.011,0.006,-0.101,-0.003,0.502,0.000,1,1,1,1,0.001,0.010,0.078,0.329,0.003,0.003,-0.002,-0.002,0.329,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,6.291,648.691,-1.424,738.794,-9.083,0.000,0.852,32.842,-0.646,0.000,0.072,0.649,0.011,0.000,-0.100,0.032,-84.593,0.018,-0.010,0.106,0.000,0.001,0.000,0.001,-0.002,0.000,-0.106,-0.004,0.492,0.000,1,1,1,1,0.001,0.009,0.077,0.325,0.003,0.003,-0.002,-0.002,0.325,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,6.398,647.712,-1.424,738.886,-9.145,0.000,0.859,33.067,-0.622,0.000,0.070,0.626,0.011,0.000,-0.098,0.031,-84.583,0.013,-0.008,0.102,0.000,0.001,0.000,0.001,-0.001,0.000,-0.113,-0.004,0.483,0.000,1,1,1,1,0.001,0.009,0.076,0.322,0.003,0.003,-0.002,-0.002,0.322,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,6.499,646.796,-1.424,738.972,-9.205,0.000,0.865,33.284,-0.600,-0.001,0.067,0.603,0.010,0.000,-0.098,0.030,-84.574,0.007,-0.009,0.089,0.000,0.001,0.000,0.001,-0.001,0.000,-0.115,-0.004,0.474,0.000,1,1,1,1,0.001,0.009,0.074,0.319,0.003,0.003,-0.002,-0.002,0.319,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,6.599,645.872,-1.424,739.059,-9.263,0.000,0.872,33.494,-0.578,-0.001,0.065,0.582,0.010,0.000,-0.097,0.030,-84.566,0.002,-0.008,0.083,0.000,0.001,0.000,0.001,-0.001,0.000,-0.117,-0.004,0.466,0.000,1,1,1,1,0.001,0.008,0.073,0.316,0.003,0.003,-0.002,-0.002,0.316,0.003,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,6.702,644.911,-1.425,739.149,-9.287,0.000,0.875,33.583,-0.246,0.000,0.034,0.248,0.011,0.000,-0.098,0.029,-84.558,-0.003,-0.008,0.081,0.000,0.002,0.000,0.000,0.008,-0.006,-0.120,-0.004,0.452,0.000,1,1,1,1,-0.004,-0.009,0.058,-0.220,0.002,0.002,-0.001,-0.001,0.220,0.002,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,6.811,643.901,-1.425,739.244,-9.383,0.000,0.885,33.928,-0.954,-0.001,0.101,0.959,0.010,0.000,-0.098,0.028,-84.550,-0.008,-0.009,0.080,0.000,0.001,0.000,0.001,-0.010,0.006,-0.122,-0.004,0.449,0.000,1,1,1,1,0.001,0.008,0.070,0.310,0.002,0.002,-0.002,-0.002,0.310,0.002,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,6.919,642.887,-1.425,739.340,-9.434,0.000,0.891,34.115,-0.514,0.000,0.059,0.517,0.010,0.000,-0.099,0.027,-84.543,-0.011,-0.007,0.072,0.000,0.001,0.000,0.001,-0.001,0.000,-0.122,-0.004,0.441,0.000,1,1,1,1,0.001,0.008,0.069,0.307,0.002,0.002,-0.002,-0.002,0.307,0.002,0.000,0
20260703_205201,case01_boxes_2layer,6,62.2,1.000,7.027,641.865,-1.425,739.437,-9.453,0.000,0.894,34.181,-0.184,0.000,0.028,0.185,0.011,0.000,-0.101,0.026,-84.536,-0.015,-0.009,0.071,0.000,0.002,0.000,0.000,0.008,-0.006,-0.125,-0.004,0.428,0.000,1,1,1,1,-0.004,-0.008,0.055,-0.219,0.002,0.002,-0.001,-0.001,0.219,0.002,0.000,0
