run_id,case_name,cargo_count,total_mass_kg,secured_frac,Time,PosX,PosY,PosZ,VelX,VelY,VelZ,SpeedKmh,AccX,AccY,AccZ,LongAcc,LatAcc,VertAcc,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AngVelX,AngVelY,AngVelZ,AngAccX,AngAccY,AngAccZ,SteerAngle,TargetSteer,Throttle,Brake,FL_Grounded,FR_Grounded,RL_Grounded,RR_Grounded,FL_ForwardSlip,FR_ForwardSlip,RL_ForwardSlip,RR_ForwardSlip,FL_SideSlip,FR_SideSlip,RL_SideSlip,RR_SideSlip,MaxForwardSlip,MaxSideSlip,RolloverRisk,IsRollover
20260703_212530,case01_boxes_2layer,6,213.5,1.000,0.636,679.391,-1.492,736.106,-0.148,0.470,-0.006,1.775,-1.517,0.949,0.092,1.519,0.088,0.947,-0.247,-0.084,-89.996,-0.563,0.165,0.042,0.011,0.002,0.004,-0.005,0.023,0.018,12.800,0.381,1.000,0.000,1,1,1,1,-0.005,0.000,0.804,-0.365,-0.010,-0.008,-0.001,-0.001,0.804,0.010,0.000,0
20260703_212530,case01_boxes_2layer,6,213.5,1.000,0.740,679.363,-1.446,736.107,-0.380,0.400,0.019,1.989,-2.319,-0.699,0.258,2.319,0.260,-0.699,-0.304,-0.043,-89.969,-0.562,0.411,0.273,0.007,0.007,0.009,-0.035,0.047,0.048,14.508,0.386,1.000,0.000,1,1,1,1,-0.009,-0.002,0.528,-0.345,-0.012,-0.007,-0.003,-0.003,0.528,0.012,0.000,0
20260703_212530,case01_boxes_2layer,6,213.5,1.000,0.841,679.315,-1.412,736.110,-0.591,0.253,0.043,2.319,-2.106,-1.478,0.237,2.107,0.243,-1.476,-0.335,0.020,-89.920,-0.309,0.630,0.490,0.003,0.010,0.012,-0.045,0.035,0.031,14.540,0.387,1.000,0.000,1,1,1,1,-0.011,-0.003,-0.016,-0.916,-0.014,-0.007,-0.003,-0.004,0.916,0.014,0.000,0
20260703_212530,case01_boxes_2layer,6,213.5,1.000,0.941,679.246,-1.394,736.115,-0.793,0.101,0.067,2.888,-2.022,-1.519,0.235,2.025,0.238,-1.515,-0.340,0.093,-89.850,-0.052,0.731,0.692,-0.001,0.014,0.013,-0.042,0.036,0.002,14.377,0.383,1.000,0.000,1,1,1,1,-0.009,-0.003,0.106,-0.592,-0.014,-0.006,-0.003,-0.003,0.592,0.014,0.000,0
20260703_212530,case01_boxes_2layer,6,213.5,1.000,1.041,679.157,-1.390,736.123,-1.002,-0.013,0.088,3.622,-2.090,-1.132,0.218,2.094,0.215,-1.125,-0.323,0.159,-89.762,0.168,0.660,0.887,-0.005,0.017,0.010,-0.033,0.030,-0.027,14.010,0.374,1.000,0.000,1,1,1,1,-0.006,-0.002,0.163,0.095,-0.013,-0.004,-0.003,-0.003,0.163,0.013,0.000,0
20260703_212530,case01_boxes_2layer,6,213.5,1.000,1.144,679.044,-1.395,736.134,-1.199,-0.073,0.106,4.340,-1.966,-0.609,0.180,1.969,0.171,-0.601,-0.289,0.205,-89.653,0.338,0.456,1.089,-0.007,0.020,0.005,-0.021,0.026,-0.048,13.307,0.357,1.000,0.000,1,1,1,1,-0.006,-0.002,0.155,-0.258,-0.012,-0.003,-0.002,-0.003,0.258,0.012,0.000,0
20260703_212530,case01_boxes_2layer,6,213.5,1.000,1.253,678.901,-1.404,736.147,-1.424,-0.089,0.126,5.158,-2.259,-0.152,0.193,2.261,0.175,-0.142,-0.244,0.219,-89.523,0.452,0.146,1.304,-0.008,0.022,0.000,-0.010,0.026,-0.056,12.776,0.344,1.000,0.000,1,1,1,1,-0.005,-0.002,0.144,-0.095,-0.011,-0.002,-0.002,-0.002,0.144,0.011,0.000,0
20260703_212530,case01_boxes_2layer,6,213.5,1.000,1.364,678.730,-1.413,736.163,-1.645,-0.071,0.142,5.949,-2.203,0.178,0.168,2.204,0.143,0.186,-0.194,0.201,-89.373,0.500,-0.182,1.499,-0.008,0.025,-0.005,-0.002,0.022,-0.045,12.090,0.323,1.000,0.000,1,1,1,1,-0.005,-0.003,0.131,-0.177,-0.009,-0.001,-0.002,-0.002,0.177,0.009,0.000,0
20260703_212530,case01_boxes_2layer,6,213.5,1.000,1.472,678.540,-1.419,736.179,-1.873,-0.042,0.157,6.769,-2.284,0.292,0.149,2.285,0.117,0.299,-0.147,0.162,-89.216,0.474,-0.394,1.562,-0.008,0.026,-0.007,0.003,0.015,-0.023,11.380,0.309,1.000,0.000,1,1,1,1,-0.004,0.000,0.134,0.272,-0.008,0.000,-0.002,-0.002,0.272,0.008,0.000,0
20260703_212530,case01_boxes_2layer,6,213.5,1.000,1.576,678.334,-1.422,736.197,-2.073,-0.017,0.170,7.489,-1.999,0.241,0.130,2.001,0.097,0.245,-0.104,0.116,-89.057,0.428,-0.455,1.597,-0.007,0.027,-0.007,0.005,0.012,-0.002,10.663,0.291,1.000,0.000,1,1,1,1,-0.004,0.000,0.131,0.253,-0.006,0.001,-0.002,-0.003,0.253,0.006,0.000,0
