run_id,case_name,cargo_count,total_mass_kg,secured_frac,Time,PosX,PosY,PosZ,VelX,VelY,VelZ,SpeedKmh,AccX,AccY,AccZ,LongAcc,LatAcc,VertAcc,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AngVelX,AngVelY,AngVelZ,AngAccX,AngAccY,AngAccZ,SteerAngle,TargetSteer,Throttle,Brake,FL_Grounded,FR_Grounded,RL_Grounded,RR_Grounded,FL_ForwardSlip,FR_ForwardSlip,RL_ForwardSlip,RR_ForwardSlip,FL_SideSlip,FR_SideSlip,RL_SideSlip,RR_SideSlip,MaxForwardSlip,MaxSideSlip,RolloverRisk,IsRollover
20260703_215709,case01_boxes_2layer,6,213.5,1.000,2.220,677.742,-1.415,736.231,-2.199,-0.006,0.189,7.946,-2.004,-0.037,0.049,2.005,0.006,-0.034,0.053,0.078,-88.763,0.090,-0.011,1.740,-0.001,0.030,0.000,0.005,-0.006,0.002,10.802,0.297,1.000,0.000,1,1,1,1,-0.004,-0.001,0.131,0.150,-0.005,0.003,-0.003,-0.003,0.150,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,2.320,677.511,-1.416,736.251,-2.397,-0.006,0.203,8.660,-1.978,-0.005,0.146,1.981,0.097,-0.002,0.058,0.078,-88.588,0.053,-0.002,1.746,-0.001,0.031,0.000,0.008,0.009,0.001,10.369,0.286,1.000,0.000,1,1,1,1,-0.005,-0.001,0.130,0.087,-0.007,0.000,-0.003,-0.003,0.130,0.007,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,2.420,677.260,-1.417,736.273,-2.595,-0.005,0.215,9.375,-1.985,0.014,0.113,1.987,0.058,0.017,0.059,0.078,-88.411,0.013,0.002,1.775,0.000,0.031,0.000,0.006,0.001,0.000,9.460,0.262,1.000,0.000,1,1,1,1,-0.005,-0.001,0.130,0.084,-0.005,0.002,-0.003,-0.003,0.130,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,2.520,676.989,-1.417,736.296,-2.793,-0.003,0.229,10.087,-1.971,0.020,0.139,1.975,0.078,0.023,0.057,0.078,-88.232,-0.024,0.004,1.792,0.001,0.031,0.000,0.006,0.003,0.000,8.628,0.240,1.000,0.000,1,1,1,1,-0.004,-0.001,0.130,0.083,-0.001,0.005,-0.003,-0.003,0.130,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,2.620,676.699,-1.417,736.320,-2.989,-0.001,0.242,10.795,-1.964,0.017,0.135,1.968,0.068,0.020,0.051,0.079,-88.053,-0.055,0.005,1.787,0.001,0.031,0.000,0.005,0.000,0.000,8.236,0.230,1.000,0.000,1,1,1,1,-0.005,-0.001,0.130,0.083,-0.004,0.001,-0.003,-0.003,0.130,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,2.720,676.389,-1.417,736.345,-3.185,0.000,0.255,11.501,-1.957,0.010,0.128,1.960,0.055,0.012,0.043,0.079,-87.875,-0.081,0.005,1.778,0.002,0.031,0.000,0.004,-0.004,0.000,7.529,0.211,1.000,0.000,1,1,1,1,-0.005,-0.001,0.130,0.082,-0.002,0.002,-0.003,-0.003,0.130,0.003,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,2.820,676.060,-1.417,736.372,-3.379,0.000,0.269,12.204,-1.946,0.002,0.142,1.950,0.064,0.005,0.033,0.080,-87.699,-0.101,0.006,1.761,0.002,0.030,0.000,0.003,-0.004,0.000,6.888,0.194,1.000,0.000,1,1,1,1,-0.005,-0.001,0.130,0.082,0.000,0.004,-0.003,-0.003,0.130,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,2.920,675.711,-1.417,736.400,-3.573,0.000,0.283,12.903,-1.936,-0.004,0.146,1.941,0.062,-0.001,0.022,0.081,-87.526,-0.114,0.006,1.732,0.002,0.030,0.000,0.002,-0.005,0.000,6.290,0.178,1.000,0.000,1,1,1,1,-0.005,-0.001,0.130,0.082,0.001,0.005,-0.003,-0.003,0.130,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,3.020,675.343,-1.417,736.430,-3.766,-0.001,0.298,13.598,-1.927,-0.006,0.148,1.932,0.059,-0.003,0.010,0.081,-87.356,-0.121,0.006,1.694,0.002,0.029,0.000,0.001,-0.007,0.000,5.760,0.163,1.000,0.000,1,1,1,1,-0.005,-0.001,0.130,0.082,0.002,0.005,-0.004,-0.004,0.130,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,3.120,674.956,-1.417,736.461,-3.957,-0.001,0.313,14.291,-1.917,-0.006,0.150,1.922,0.056,-0.003,-0.003,0.082,-87.191,-0.122,0.004,1.650,0.002,0.028,0.000,0.000,-0.008,0.000,5.271,0.150,1.000,0.000,1,1,1,1,-0.005,-0.001,0.130,0.082,0.002,0.005,-0.004,-0.004,0.130,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,3.220,674.549,-1.417,736.493,-4.148,-0.002,0.326,14.980,-1.911,-0.004,0.131,1.915,0.032,-0.001,-0.014,0.082,-87.033,-0.116,0.003,1.583,0.002,0.027,0.000,-0.002,-0.013,0.000,4.843,0.138,1.000,0.000,1,1,1,1,-0.005,-0.001,0.130,0.082,0.001,0.003,-0.004,-0.004,0.130,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,3.320,674.124,-1.418,736.527,-4.338,-0.002,0.343,15.666,-1.897,-0.001,0.161,1.903,0.058,0.001,-0.025,0.082,-86.881,-0.108,0.001,1.521,0.002,0.026,0.000,-0.001,-0.009,0.000,4.476,0.128,1.000,0.000,1,1,1,1,-0.005,-0.001,0.130,0.082,0.001,0.003,-0.004,-0.004,0.130,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,3.420,673.679,-1.418,736.563,-4.527,-0.002,0.360,16.347,-1.886,0.001,0.173,1.893,0.065,0.003,-0.035,0.082,-86.734,-0.099,-0.001,1.473,0.002,0.025,0.000,-0.002,-0.008,0.000,3.953,0.114,1.000,0.000,1,1,1,1,-0.005,-0.001,0.130,0.081,0.001,0.003,-0.004,-0.004,0.130,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,3.520,673.216,-1.418,736.600,-4.714,-0.002,0.378,17.026,-1.876,0.002,0.179,1.883,0.067,0.005,-0.044,0.082,-86.591,-0.087,-0.002,1.426,0.001,0.025,0.000,-0.002,-0.008,0.000,3.656,0.106,1.000,0.000,1,1,1,1,-0.005,-0.001,0.130,0.081,0.001,0.003,-0.004,-0.004,0.130,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,3.620,672.734,-1.418,736.640,-4.901,-0.001,0.396,17.701,-1.866,0.003,0.182,1.874,0.066,0.006,-0.051,0.081,-86.453,-0.074,-0.003,1.383,0.001,0.024,0.000,-0.003,-0.008,0.000,3.370,0.098,1.000,0.000,1,1,1,1,-0.004,-0.001,0.130,0.081,0.004,0.005,-0.004,-0.004,0.130,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,3.720,672.234,-1.418,736.681,-5.111,0.001,0.415,18.459,-2.096,0.021,0.195,2.105,0.060,0.024,-0.057,0.081,-86.319,-0.060,-0.004,1.334,0.001,0.022,0.000,-0.002,-0.013,0.003,3.108,0.091,1.000,0.000,1,1,1,1,-0.001,0.013,0.164,0.364,0.004,0.005,-0.004,-0.004,0.364,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,3.820,671.716,-1.418,736.723,-5.307,0.000,0.436,19.169,-1.964,-0.006,0.202,1.973,0.071,-0.003,-0.061,0.080,-86.190,-0.043,-0.010,1.289,0.001,0.022,0.000,-0.003,-0.009,0.003,2.854,0.084,1.000,0.000,1,1,1,1,0.000,0.382,0.299,0.439,0.004,0.005,-0.004,-0.005,0.439,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,3.920,671.179,-1.418,736.768,-5.494,0.000,0.455,19.845,-1.869,-0.005,0.191,1.878,0.062,-0.002,-0.064,0.080,-86.068,-0.026,-0.003,1.229,0.000,0.021,0.001,-0.003,-0.010,0.001,2.617,0.077,1.000,0.000,1,1,1,1,0.003,0.248,0.295,0.262,0.003,0.004,-0.004,-0.004,0.295,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,4.020,670.624,-1.418,736.815,-5.667,0.000,0.473,20.473,-1.734,-0.002,0.186,1.743,0.063,0.001,-0.065,0.080,-85.950,-0.009,0.000,1.179,0.000,0.020,0.001,-0.003,-0.007,-0.001,2.286,0.067,0.993,0.000,1,1,1,1,0.006,0.293,0.283,0.474,0.004,0.004,-0.004,-0.005,0.474,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,4.120,670.051,-1.418,736.863,-5.823,0.000,0.490,21.037,-1.558,0.001,0.166,1.566,0.053,0.003,-0.064,0.079,-85.837,0.007,-0.001,1.123,0.000,0.019,0.000,-0.003,-0.007,-0.003,2.089,0.062,0.970,0.000,1,1,1,1,0.010,0.314,0.270,0.572,0.005,0.006,-0.005,-0.005,0.572,0.006,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,4.220,669.461,-1.418,736.913,-6.020,0.000,0.510,21.751,-1.973,0.002,0.203,1.982,0.055,0.005,-0.062,0.079,-85.732,0.021,-0.001,1.058,0.000,0.017,0.001,-0.002,-0.017,0.003,1.900,0.056,0.941,0.000,1,1,1,1,-0.001,0.347,0.228,0.236,0.004,0.005,-0.004,-0.004,0.347,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,4.320,668.854,-1.418,736.965,-6.168,0.000,0.527,22.285,-1.475,0.002,0.165,1.483,0.052,0.004,-0.058,0.078,-85.631,0.034,-0.011,1.001,-0.001,0.017,0.000,-0.002,-0.007,-0.003,1.639,0.049,0.921,0.000,1,1,1,1,0.008,0.372,0.234,0.511,0.006,0.006,-0.005,-0.005,0.511,0.006,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,4.420,668.231,-1.418,737.019,-6.326,0.000,0.543,22.856,-1.579,0.001,0.162,1.587,0.039,0.003,-0.054,0.077,-85.538,0.045,-0.014,0.931,-0.001,0.015,0.000,-0.002,-0.013,-0.001,1.407,0.042,0.898,0.000,1,1,1,1,0.007,0.366,0.222,0.513,0.006,0.007,-0.005,-0.005,0.513,0.007,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,4.520,667.592,-1.418,737.074,-6.471,0.000,0.558,23.381,-1.450,0.000,0.155,1.457,0.039,0.002,-0.048,0.075,-85.452,0.055,-0.020,0.859,-0.001,0.014,0.000,-0.002,-0.011,-0.002,1.281,0.038,0.876,0.000,1,1,1,1,0.008,0.357,0.203,0.546,0.006,0.006,-0.005,-0.005,0.546,0.006,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,4.620,666.939,-1.418,737.131,-6.643,0.000,0.576,24.003,-1.719,-0.001,0.181,1.728,0.041,0.001,-0.042,0.073,-85.373,0.062,-0.023,0.794,-0.001,0.013,0.000,-0.001,-0.017,0.003,1.105,0.033,0.850,0.000,1,1,1,1,-0.002,0.341,0.176,0.225,0.005,0.005,-0.004,-0.004,0.341,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,4.720,666.271,-1.418,737.189,-6.771,0.000,0.592,24.470,-1.289,-0.001,0.152,1.297,0.045,0.001,-0.036,0.070,-85.299,0.065,-0.024,0.738,-0.001,0.012,0.000,0.000,-0.006,-0.002,1.007,0.030,0.828,0.000,1,1,1,1,0.000,0.334,0.175,0.080,0.004,0.004,-0.004,-0.004,0.334,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,4.820,665.589,-1.418,737.249,-6.903,0.000,0.607,24.947,-1.318,0.000,0.151,1.326,0.041,0.002,-0.029,0.068,-85.231,0.066,-0.020,0.683,-0.001,0.011,0.000,0.000,-0.007,-0.001,0.861,0.026,0.807,0.000,1,1,1,1,0.000,0.323,0.165,0.019,0.004,0.004,-0.004,-0.004,0.323,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,4.920,664.893,-1.418,737.311,-7.039,0.000,0.622,25.438,-1.354,0.000,0.155,1.362,0.041,0.002,-0.023,0.066,-85.167,0.064,-0.022,0.638,-0.001,0.010,0.000,0.000,-0.009,0.000,0.727,0.022,0.793,0.000,1,1,1,1,0.006,0.319,0.147,0.502,0.005,0.005,-0.004,-0.004,0.502,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,5.020,664.184,-1.418,737.374,-7.160,0.000,0.636,25.878,-1.216,0.001,0.140,1.223,0.036,0.002,-0.017,0.064,-85.108,0.061,-0.019,0.590,-0.001,0.010,0.000,0.001,-0.008,-0.001,0.650,0.020,0.769,0.000,1,1,1,1,-0.003,0.300,0.116,-0.017,0.004,0.004,-0.003,-0.003,0.300,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,5.120,663.462,-1.418,737.438,-7.295,0.000,0.651,26.367,-1.349,0.000,0.151,1.357,0.034,0.002,-0.011,0.062,-85.054,0.056,-0.016,0.544,-0.001,0.009,0.000,0.001,-0.010,0.002,0.542,0.017,0.751,0.000,1,1,1,1,0.000,0.295,0.107,0.107,0.005,0.005,-0.003,-0.003,0.295,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,5.220,662.728,-1.418,737.504,-7.374,0.000,0.661,26.655,-0.794,0.001,0.101,0.800,0.032,0.001,-0.006,0.061,-85.003,0.050,-0.017,0.506,-0.001,0.009,0.000,0.001,0.002,-0.005,0.473,0.014,0.731,0.000,1,1,1,1,-0.004,0.280,0.112,-0.366,0.004,0.004,-0.003,-0.003,0.366,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,5.320,661.982,-1.418,737.571,-7.527,0.000,0.678,27.208,-1.528,0.000,0.164,1.537,0.029,0.001,-0.002,0.059,-84.957,0.043,-0.013,0.461,-0.001,0.007,0.000,0.002,-0.015,0.005,0.386,0.012,0.717,0.000,1,1,1,1,-0.001,0.277,0.121,0.073,0.004,0.004,-0.003,-0.003,0.277,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,5.420,661.225,-1.418,737.640,-7.654,0.000,0.692,27.667,-1.267,0.000,0.140,1.274,0.027,0.001,0.002,0.058,-84.915,0.035,-0.011,0.422,-0.001,0.006,0.000,0.002,-0.010,0.002,0.309,0.010,0.702,0.000,1,1,1,1,0.001,0.266,0.119,0.256,0.004,0.004,-0.003,-0.003,0.266,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,5.520,660.458,-1.418,737.709,-7.752,0.000,0.703,28.021,-0.978,-0.001,0.112,0.984,0.024,0.000,0.005,0.057,-84.876,0.027,-0.013,0.390,0.000,0.006,0.000,0.001,-0.004,-0.001,0.250,0.008,0.686,0.000,1,1,1,1,0.000,0.258,0.118,0.134,0.004,0.004,-0.003,-0.003,0.258,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,5.620,659.679,-1.418,737.780,-7.851,0.000,0.714,28.380,-0.993,-0.001,0.111,0.999,0.022,0.000,0.006,0.056,-84.840,0.020,-0.013,0.356,0.000,0.005,0.000,0.001,-0.005,-0.001,0.185,0.006,0.675,0.000,1,1,1,1,0.005,0.251,0.116,0.465,0.005,0.005,-0.003,-0.003,0.465,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,5.720,658.891,-1.418,737.852,-7.955,0.000,0.726,28.756,-1.036,-0.001,0.114,1.042,0.020,0.000,0.008,0.055,-84.808,0.013,-0.012,0.320,0.000,0.005,0.000,0.001,-0.006,0.000,0.131,0.004,0.660,0.000,1,1,1,1,0.004,0.238,0.112,0.442,0.005,0.005,-0.003,-0.003,0.442,0.005,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,5.820,658.092,-1.418,737.925,-8.056,0.000,0.737,29.123,-1.015,-0.001,0.112,1.021,0.019,0.000,0.008,0.053,-84.779,0.006,-0.011,0.290,0.000,0.004,0.000,0.001,-0.006,0.001,0.085,0.003,0.645,0.000,1,1,1,1,0.003,0.228,0.109,0.404,0.004,0.004,-0.003,-0.003,0.404,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,5.920,657.285,-1.418,737.999,-8.153,-0.001,0.747,29.474,-0.967,-0.001,0.107,0.973,0.018,0.000,0.008,0.052,-84.753,-0.001,-0.012,0.263,0.000,0.004,0.000,0.001,-0.005,0.000,0.047,0.001,0.631,0.000,1,1,1,1,0.002,0.216,0.107,0.362,0.004,0.004,-0.003,-0.003,0.362,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,6.020,656.468,-1.418,738.074,-8.234,-0.001,0.757,29.766,-0.806,-0.001,0.092,0.812,0.018,0.000,0.008,0.051,-84.729,-0.006,-0.011,0.238,0.000,0.003,0.000,0.001,-0.002,-0.001,0.017,0.001,0.619,0.000,1,1,1,1,0.004,0.202,0.102,0.436,0.004,0.004,-0.003,-0.003,0.436,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,6.120,655.642,-1.418,738.151,-8.330,-0.001,0.767,30.115,-0.963,0.000,0.106,0.969,0.017,0.001,0.007,0.050,-84.708,-0.011,-0.009,0.213,0.000,0.003,0.000,0.001,-0.006,0.001,-0.011,0.000,0.604,0.000,1,1,1,1,0.001,0.187,0.098,0.277,0.004,0.004,-0.003,-0.003,0.277,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,6.220,654.807,-1.418,738.227,-8.403,-0.001,0.776,30.380,-0.732,0.000,0.085,0.736,0.016,0.000,0.005,0.049,-84.688,-0.015,-0.011,0.197,0.000,0.003,0.000,0.000,-0.001,-0.002,-0.041,-0.001,0.594,0.000,1,1,1,1,0.004,0.172,0.097,0.433,0.004,0.004,-0.003,-0.003,0.433,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,6.320,653.965,-1.418,738.305,-8.493,-0.001,0.786,30.704,-0.896,0.000,0.099,0.902,0.016,0.001,0.003,0.048,-84.671,-0.018,-0.009,0.176,0.000,0.002,0.000,0.001,-0.005,0.001,-0.065,-0.002,0.579,0.000,1,1,1,1,0.001,0.150,0.093,0.268,0.004,0.004,-0.002,-0.002,0.268,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,6.420,653.114,-1.418,738.384,-8.561,-0.001,0.794,30.952,-0.683,0.000,0.079,0.688,0.015,0.000,0.001,0.047,-84.654,-0.019,-0.011,0.163,0.000,0.002,0.000,0.000,0.000,-0.001,-0.073,-0.002,0.570,0.000,1,1,1,1,0.003,0.123,0.091,0.423,0.004,0.004,-0.002,-0.002,0.423,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,6.520,652.256,-1.418,738.464,-8.643,-0.001,0.803,31.249,-0.821,0.000,0.093,0.826,0.015,0.001,-0.001,0.046,-84.640,-0.020,-0.009,0.147,0.000,0.002,0.000,0.000,-0.003,0.001,-0.082,-0.003,0.557,0.000,1,1,1,1,0.000,0.081,0.087,0.285,0.003,0.003,-0.002,-0.002,0.285,0.003,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,6.620,651.390,-1.418,738.544,-8.706,-0.001,0.810,31.477,-0.629,0.000,0.074,0.633,0.015,0.001,-0.003,0.045,-84.626,-0.020,-0.010,0.139,0.000,0.002,0.000,0.000,0.000,-0.001,-0.093,-0.003,0.548,0.000,1,1,1,1,0.002,0.036,0.085,0.414,0.004,0.004,-0.002,-0.002,0.414,0.004,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,6.720,650.517,-1.418,738.626,-8.783,-0.001,0.819,31.757,-0.772,0.000,0.087,0.777,0.015,0.001,-0.005,0.045,-84.613,-0.019,-0.009,0.125,0.000,0.002,0.000,0.000,-0.003,0.001,-0.117,-0.004,0.536,0.000,1,1,1,1,0.000,0.017,0.082,0.299,0.003,0.003,-0.002,-0.002,0.299,0.003,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,6.820,649.637,-1.419,738.708,-8.844,-0.001,0.826,31.978,-0.609,0.000,0.072,0.613,0.014,0.001,-0.006,0.044,-84.601,-0.018,-0.010,0.118,0.000,0.002,0.000,0.000,0.000,-0.001,-0.124,-0.004,0.528,0.000,1,1,1,1,0.002,0.016,0.082,0.405,0.003,0.003,-0.002,-0.002,0.405,0.003,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,6.920,648.751,-1.419,738.791,-8.916,-0.001,0.834,32.239,-0.720,0.001,0.081,0.724,0.013,0.001,-0.008,0.043,-84.591,-0.016,-0.008,0.107,0.000,0.001,0.000,0.000,-0.003,0.001,-0.126,-0.004,0.517,0.000,1,1,1,1,0.000,0.014,0.079,0.311,0.003,0.003,-0.002,-0.002,0.311,0.003,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,7.020,647.858,-1.419,738.875,-8.974,-0.001,0.841,32.447,-0.575,0.001,0.067,0.579,0.013,0.001,-0.009,0.042,-84.581,-0.013,-0.009,0.101,0.000,0.001,0.000,-0.001,0.000,-0.001,-0.132,-0.004,0.509,0.000,1,1,1,1,0.002,0.014,0.079,0.395,0.003,0.003,-0.002,-0.002,0.395,0.003,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,7.120,646.959,-1.419,738.959,-9.040,0.000,0.849,32.687,-0.661,0.001,0.076,0.665,0.013,0.001,-0.010,0.041,-84.571,-0.010,-0.007,0.092,0.000,0.001,0.000,0.000,-0.002,0.001,-0.130,-0.004,0.499,0.000,1,1,1,1,0.001,0.013,0.077,0.324,0.003,0.003,-0.002,-0.002,0.324,0.003,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,7.220,646.054,-1.419,739.044,-9.095,0.000,0.855,32.885,-0.547,0.001,0.065,0.550,0.013,0.001,-0.011,0.040,-84.563,-0.007,-0.008,0.089,0.000,0.001,0.000,-0.001,0.000,0.000,-0.151,-0.005,0.491,0.000,1,1,1,1,0.002,0.013,0.076,0.384,0.003,0.003,-0.002,-0.002,0.384,0.003,0.000,0
20260703_215709,case01_boxes_2layer,6,213.5,1.000,7.320,645.144,-1.419,739.130,-9.155,0.000,0.862,33.103,-0.603,0.001,0.069,0.607,0.012,0.001,-0.011,0.040,-84.554,-0.004,-0.006,0.082,0.000,0.001,0.000,0.000,-0.002,0.001,-0.155,-0.005,0.482,0.000,1,1,1,1,0.001,0.012,0.075,0.336,0.003,0.003,-0.002,-0.002,0.336,0.003,0.000,0
