run_id,case_name,cargo_count,total_mass_kg,secured_frac,Time,PosX,PosY,PosZ,VelX,VelY,VelZ,SpeedKmh,AccX,AccY,AccZ,LongAcc,LatAcc,VertAcc,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AngVelX,AngVelY,AngVelZ,AngAccX,AngAccY,AngAccZ,SteerAngle,TargetSteer,Throttle,Brake,FL_Grounded,FR_Grounded,RL_Grounded,RR_Grounded,FL_ForwardSlip,FR_ForwardSlip,RL_ForwardSlip,RR_ForwardSlip,FL_SideSlip,FR_SideSlip,RL_SideSlip,RR_SideSlip,MaxForwardSlip,MaxSideSlip,RolloverRisk,IsRollover
20260703_204435,case01_baseline_boxes,6,294.5,1.000,1.711,678.074,-1.442,736.229,-2.301,0.013,0.184,8.312,-2.149,0.188,0.116,2.150,0.075,0.188,0.334,0.019,-88.875,0.140,-0.251,1.699,-0.002,0.028,-0.003,0.013,0.008,0.018,9.851,0.270,1.000,0.000,1,1,1,1,-0.004,-0.002,0.121,0.091,-0.006,0.000,-0.002,-0.002,0.121,0.006,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,1.815,677.824,-1.440,736.249,-2.494,0.019,0.196,9.008,-1.930,0.063,0.127,1.932,0.084,0.063,0.341,0.006,-88.705,0.064,-0.129,1.697,-0.001,0.029,-0.001,0.011,0.008,0.019,9.200,0.253,1.000,0.000,1,1,1,1,-0.004,-0.002,0.121,0.089,-0.004,0.002,-0.002,-0.002,0.121,0.004,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,1.919,677.555,-1.438,736.270,-2.687,0.018,0.210,9.702,-1.923,-0.008,0.135,1.926,0.086,-0.009,0.341,0.004,-88.532,0.006,-0.016,1.730,0.000,0.030,0.001,0.009,0.007,0.017,8.847,0.244,1.000,0.000,1,1,1,1,-0.004,-0.002,0.122,0.088,-0.005,0.000,-0.002,-0.002,0.122,0.005,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,2.023,677.264,-1.436,736.293,-2.898,0.013,0.224,10.464,-2.113,-0.050,0.143,2.116,0.082,-0.050,0.337,0.012,-88.354,-0.046,0.076,1.777,0.001,0.030,0.002,0.009,0.004,0.013,8.228,0.228,1.000,0.000,1,1,1,1,-0.004,-0.002,0.123,0.088,-0.004,0.001,-0.003,-0.003,0.123,0.004,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,2.147,676.891,-1.435,736.321,-3.128,0.007,0.241,11.294,-2.300,-0.063,0.166,2.304,0.091,-0.062,0.325,0.028,-88.141,-0.113,0.163,2.133,0.002,0.030,0.003,0.008,0.002,0.007,7.597,0.212,1.000,0.000,1,1,1,1,-0.004,-0.002,0.124,0.088,-0.003,0.002,-0.003,-0.003,0.124,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,2.255,676.541,-1.435,736.348,-3.338,0.002,0.256,12.054,-2.104,-0.045,0.157,2.109,0.081,-0.043,0.311,0.044,-87.954,-0.142,0.161,1.873,0.003,0.030,0.002,0.006,0.000,-0.001,7.038,0.197,1.000,0.000,1,1,1,1,-0.003,-0.002,0.125,0.088,-0.002,0.002,-0.003,-0.003,0.125,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,2.359,676.184,-1.434,736.376,-3.529,0.000,0.271,12.742,-1.907,-0.026,0.148,1.912,0.074,-0.024,0.294,0.058,-87.775,-0.168,0.137,1.784,0.003,0.030,0.002,0.004,-0.002,-0.005,6.545,0.184,1.000,0.000,1,1,1,1,-0.003,-0.002,0.125,0.087,-0.001,0.003,-0.003,-0.003,0.125,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,2.463,675.807,-1.435,736.405,-3.738,-0.002,0.288,13.497,-2.091,-0.016,0.169,2.096,0.081,-0.014,0.275,0.068,-87.598,-0.191,0.102,1.770,0.003,0.030,0.001,0.003,-0.003,-0.008,6.187,0.171,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.087,-0.002,0.002,-0.003,-0.003,0.126,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,2.567,675.406,-1.435,736.436,-3.928,-0.003,0.303,14.181,-1.894,-0.009,0.151,1.899,0.065,-0.007,0.254,0.074,-87.423,-0.209,0.058,1.755,0.004,0.029,0.000,0.002,-0.006,-0.007,5.613,0.159,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.087,0.001,0.003,-0.003,-0.003,0.126,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,2.675,674.972,-1.435,736.469,-4.135,-0.003,0.319,14.930,-2.075,-0.007,0.154,2.080,0.055,-0.005,0.232,0.076,-87.248,-0.225,0.015,1.749,0.004,0.028,0.000,0.001,-0.011,-0.007,5.198,0.142,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.087,0.000,0.002,-0.003,-0.003,0.126,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,2.779,674.532,-1.436,736.503,-4.322,-0.004,0.335,15.607,-1.873,-0.006,0.163,1.879,0.068,-0.003,0.210,0.074,-87.084,-0.220,-0.020,1.639,0.004,0.027,-0.001,0.000,-0.007,-0.004,4.846,0.133,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.087,-0.001,0.001,-0.003,-0.003,0.126,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,2.879,674.089,-1.436,736.538,-4.508,-0.004,0.353,16.280,-1.861,-0.004,0.176,1.868,0.076,-0.002,0.189,0.070,-86.930,-0.208,-0.039,1.539,0.004,0.027,-0.001,-0.001,-0.006,-0.003,4.522,0.125,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.086,0.000,0.001,-0.003,-0.004,0.126,0.004,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,2.987,673.590,-1.436,736.577,-4.712,-0.005,0.372,17.016,-2.035,-0.002,0.195,2.043,0.080,0.000,0.167,0.064,-86.768,-0.215,-0.051,1.621,0.003,0.026,-0.001,-0.002,-0.009,-0.001,4.028,0.116,1.000,0.000,1,1,1,1,-0.003,-0.002,0.125,0.086,0.002,0.003,-0.004,-0.004,0.125,0.004,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,3.091,673.091,-1.437,736.617,-4.914,-0.004,0.392,17.748,-2.023,0.003,0.202,2.032,0.083,0.005,0.148,0.060,-86.617,-0.191,-0.046,1.507,0.003,0.025,-0.001,-0.003,-0.009,0.001,3.735,0.108,1.000,0.000,1,1,1,1,-0.003,-0.002,0.125,0.086,0.001,0.003,-0.004,-0.004,0.125,0.004,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,3.191,672.589,-1.437,736.657,-5.067,-0.002,0.409,18.300,-1.525,0.024,0.168,1.533,0.074,0.025,0.132,0.056,-86.476,-0.167,-0.037,1.413,0.003,0.025,-0.001,-0.003,-0.003,-0.001,3.460,0.101,1.000,0.000,1,1,1,1,-0.010,-0.036,0.039,-0.594,0.001,0.002,-0.003,-0.003,0.594,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,3.291,672.072,-1.437,736.699,-5.237,-0.002,0.427,18.915,-1.701,0.000,0.176,1.709,0.067,0.002,0.117,0.053,-86.340,-0.146,-0.028,1.362,0.002,0.024,-0.001,-0.004,-0.010,0.002,3.210,0.094,1.000,0.000,1,1,1,1,-0.013,-0.535,-0.070,-0.134,0.001,0.002,-0.003,-0.003,0.535,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,3.399,671.493,-1.438,736.747,-5.456,-0.002,0.449,19.709,-2.194,0.002,0.220,2.204,0.074,0.004,0.104,0.052,-86.198,-0.131,-0.016,1.415,0.002,0.022,0.000,-0.004,-0.020,0.006,2.959,0.083,1.000,0.000,1,1,1,1,-0.016,-0.524,-0.056,0.383,0.002,0.003,-0.004,-0.004,0.524,0.004,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,3.503,670.919,-1.438,736.794,-5.690,-0.001,0.473,20.553,-2.332,0.006,0.245,2.344,0.084,0.008,0.094,0.052,-86.069,-0.098,0.002,1.291,0.001,0.021,0.000,-0.004,-0.009,0.006,2.598,0.076,0.990,0.000,1,1,1,1,0.009,0.324,0.301,0.436,0.003,0.004,-0.004,-0.004,0.436,0.004,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,3.611,670.298,-1.438,736.846,-5.819,0.000,0.488,21.021,-1.290,0.007,0.152,1.298,0.060,0.008,0.087,0.053,-85.941,-0.072,0.012,1.285,0.001,0.020,0.000,-0.006,-0.005,-0.004,2.383,0.070,0.958,0.000,1,1,1,1,-0.002,-0.427,-0.035,0.541,0.003,0.004,-0.004,-0.004,0.541,0.004,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,3.711,669.705,-1.438,736.896,-6.009,0.000,0.509,21.710,-1.905,0.006,0.202,1.915,0.063,0.008,0.083,0.055,-85.828,-0.040,0.014,1.128,0.000,0.018,0.000,-0.004,-0.019,0.002,2.082,0.062,0.931,0.000,1,1,1,1,-0.014,-0.376,-0.046,0.308,0.003,0.004,-0.004,-0.004,0.376,0.004,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,3.811,669.096,-1.438,736.948,-6.120,0.001,0.523,22.112,-1.108,0.004,0.141,1.115,0.058,0.005,0.081,0.056,-85.722,-0.015,0.013,1.053,0.000,0.019,0.000,-0.005,0.004,-0.005,1.910,0.054,0.903,0.000,1,1,1,1,-0.012,-0.367,-0.026,-0.387,0.002,0.002,-0.003,-0.003,0.387,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,3.915,668.450,-1.438,737.003,-6.306,0.001,0.541,22.787,-1.865,0.002,0.185,1.874,0.042,0.004,0.082,0.056,-85.621,0.012,0.006,1.019,0.000,0.017,0.000,-0.004,-0.022,0.002,1.665,0.047,0.888,0.000,1,1,1,1,-0.001,-0.347,-0.012,0.533,0.004,0.004,-0.004,-0.004,0.533,0.004,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,4.015,667.809,-1.438,737.058,-6.476,0.001,0.559,23.399,-1.692,0.001,0.178,1.701,0.046,0.002,0.086,0.057,-85.531,0.035,0.003,0.900,-0.001,0.015,0.000,-0.004,-0.017,0.001,1.451,0.043,0.862,0.000,1,1,1,1,-0.011,-0.343,-0.015,0.178,0.003,0.003,-0.003,-0.003,0.343,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,4.115,667.153,-1.438,737.115,-6.592,0.001,0.573,23.819,-1.159,-0.001,0.143,1.167,0.051,0.000,0.091,0.056,-85.447,0.056,-0.004,0.836,-0.001,0.015,0.000,-0.004,0.000,-0.004,1.342,0.038,0.839,0.000,1,1,1,1,-0.011,-0.333,0.002,-0.165,0.002,0.002,-0.003,-0.003,0.333,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,4.215,666.483,-1.437,737.174,-6.721,0.001,0.589,24.289,-1.296,-0.001,0.153,1.304,0.048,0.000,0.099,0.055,-85.369,0.072,-0.009,0.780,-0.001,0.014,0.000,-0.003,-0.006,-0.002,1.167,0.035,0.817,0.000,1,1,1,1,-0.011,-0.323,-0.001,-0.384,0.002,0.002,-0.003,-0.003,0.384,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,4.319,665.772,-1.437,737.236,-6.859,0.001,0.605,24.790,-1.382,-0.001,0.163,1.390,0.049,0.000,0.108,0.054,-85.293,0.090,-0.015,0.760,-0.002,0.013,-0.001,-0.002,-0.008,0.000,1.079,0.031,0.797,0.000,1,1,1,1,-0.010,-0.312,0.025,-0.358,0.001,0.002,-0.003,-0.003,0.358,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,4.431,664.988,-1.437,737.305,-7.055,0.001,0.627,25.499,-1.959,0.000,0.217,1.970,0.053,0.001,0.119,0.052,-85.217,0.112,-0.018,0.756,-0.002,0.011,0.000,-0.001,-0.021,0.003,0.919,0.028,0.777,0.000,1,1,1,1,-0.009,-0.300,0.027,0.112,0.002,0.002,-0.003,-0.003,0.300,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,4.543,664.191,-1.437,737.376,-7.224,0.001,0.646,26.111,-1.689,0.001,0.192,1.699,0.048,0.002,0.131,0.050,-85.148,0.120,-0.020,0.694,-0.002,0.010,0.000,-0.001,-0.015,0.003,0.786,0.024,0.761,0.000,1,1,1,1,0.001,0.282,0.130,0.104,0.003,0.003,-0.003,-0.003,0.282,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,4.655,663.376,-1.437,737.449,-7.324,0.001,0.658,26.473,-0.999,0.001,0.122,1.006,0.036,0.002,0.143,0.048,-85.084,0.124,-0.018,0.638,-0.002,0.010,0.000,-0.001,0.000,-0.003,0.664,0.020,0.737,0.000,1,1,1,1,-0.005,-0.270,0.042,0.046,0.003,0.003,-0.003,-0.003,0.270,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,4.759,662.607,-1.437,737.518,-7.438,0.001,0.671,26.886,-1.141,0.001,0.132,1.148,0.033,0.002,0.155,0.047,-85.030,0.116,-0.015,0.544,-0.002,0.009,0.000,0.000,-0.007,0.000,0.592,0.017,0.720,0.000,1,1,1,1,-0.008,-0.264,0.038,0.000,0.002,0.002,-0.002,-0.002,0.264,0.002,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,4.863,661.824,-1.437,737.589,-7.604,0.001,0.689,27.488,-1.663,0.002,0.181,1.672,0.035,0.003,0.166,0.046,-84.980,0.113,-0.013,0.497,-0.002,0.007,0.000,0.001,-0.018,0.004,0.493,0.015,0.710,0.000,1,1,1,1,0.005,0.250,0.134,0.411,0.004,0.004,-0.003,-0.003,0.411,0.004,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,4.975,660.972,-1.437,737.666,-7.660,0.001,0.697,27.688,-0.552,0.000,0.073,0.556,0.024,0.001,0.178,0.045,-84.932,0.115,-0.009,0.482,-0.002,0.008,0.000,0.000,0.009,-0.005,0.403,0.012,0.683,0.000,1,1,1,1,-0.007,-0.234,0.048,-0.295,0.002,0.002,-0.002,-0.002,0.295,0.002,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,5.079,660.166,-1.437,737.740,-7.786,0.001,0.710,28.145,-1.262,0.000,0.136,1.269,0.023,0.001,0.188,0.044,-84.891,0.098,-0.007,0.410,-0.002,0.007,0.000,0.002,-0.013,0.002,0.322,0.010,0.670,0.000,1,1,1,1,-0.007,-0.223,0.048,-0.057,0.003,0.003,-0.002,-0.002,0.223,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,5.183,659.346,-1.437,737.815,-7.936,0.001,0.726,28.689,-1.502,0.000,0.160,1.510,0.025,0.001,0.196,0.043,-84.854,0.088,-0.005,0.370,-0.001,0.005,0.000,0.003,-0.017,0.003,0.258,0.008,0.661,0.000,1,1,1,1,0.005,0.204,0.114,0.419,0.004,0.004,-0.003,-0.003,0.419,0.004,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,5.287,658.519,-1.437,737.890,-8.040,0.001,0.737,29.066,-1.042,-0.001,0.113,1.048,0.019,0.000,0.204,0.043,-84.821,0.075,-0.003,0.330,-0.001,0.005,0.000,0.002,-0.007,0.000,0.218,0.007,0.645,0.000,1,1,1,1,0.002,0.186,0.109,0.296,0.003,0.003,-0.003,-0.003,0.296,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,5.391,657.682,-1.437,737.967,-8.097,0.001,0.744,29.274,-0.573,-0.002,0.069,0.577,0.016,-0.002,0.210,0.043,-84.791,0.063,-0.003,0.302,-0.001,0.005,0.000,0.002,0.007,-0.004,0.161,0.005,0.624,0.000,1,1,1,1,-0.006,-0.164,0.055,-0.111,0.002,0.002,-0.002,-0.002,0.164,0.002,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,5.495,656.834,-1.437,738.045,-8.176,0.000,0.753,29.558,-0.787,-0.002,0.087,0.791,0.015,-0.002,0.215,0.042,-84.763,0.050,-0.004,0.273,-0.001,0.005,0.000,0.002,-0.001,-0.001,0.119,0.004,0.610,0.000,1,1,1,1,-0.006,-0.134,0.058,-0.281,0.002,0.002,-0.002,-0.002,0.281,0.002,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,5.599,655.976,-1.436,738.124,-8.277,0.000,0.764,29.926,-1.014,-0.002,0.109,1.020,0.015,-0.001,0.219,0.042,-84.739,0.036,-0.005,0.248,-0.001,0.004,0.000,0.002,-0.008,0.001,0.084,0.003,0.599,0.000,1,1,1,1,-0.005,-0.094,0.058,-0.141,0.002,0.002,-0.002,-0.002,0.141,0.002,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,5.703,655.110,-1.436,738.204,-8.403,0.000,0.777,30.378,-1.251,-0.002,0.131,1.258,0.015,-0.001,0.221,0.042,-84.716,0.023,-0.005,0.222,0.000,0.003,0.000,0.003,-0.012,0.002,0.052,0.001,0.591,0.000,1,1,1,1,0.003,0.036,0.092,0.393,0.003,0.003,-0.002,-0.002,0.393,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,5.807,654.232,-1.436,738.286,-8.488,0.000,0.786,30.688,-0.855,-0.002,0.092,0.860,0.012,-0.001,0.222,0.041,-84.696,0.009,-0.005,0.200,0.000,0.003,0.000,0.002,-0.004,0.000,0.021,0.001,0.578,0.000,1,1,1,1,0.001,0.016,0.088,0.311,0.003,0.003,-0.002,-0.002,0.311,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,5.911,653.348,-1.437,738.368,-8.539,0.000,0.792,30.872,-0.509,-0.002,0.059,0.512,0.012,-0.002,0.222,0.040,-84.678,-0.003,-0.007,0.182,0.000,0.003,0.000,0.002,0.006,-0.003,-0.003,0.000,0.561,0.000,1,1,1,1,-0.004,-0.015,0.059,-0.182,0.002,0.002,-0.002,-0.002,0.182,0.002,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,6.015,652.455,-1.437,738.450,-8.610,-0.001,0.800,31.129,-0.708,-0.001,0.078,0.712,0.012,-0.001,0.220,0.040,-84.662,-0.014,-0.007,0.166,0.000,0.003,0.000,0.002,-0.001,-0.001,-0.020,-0.001,0.550,0.000,1,1,1,1,-0.004,-0.013,0.059,-0.249,0.002,0.002,-0.002,-0.002,0.249,0.002,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,6.119,651.553,-1.437,738.534,-8.686,-0.001,0.808,31.406,-0.766,-0.001,0.084,0.770,0.012,-0.001,0.218,0.039,-84.646,-0.024,-0.007,0.152,0.000,0.003,0.000,0.002,-0.003,0.000,-0.036,-0.001,0.539,0.000,1,1,1,1,-0.004,-0.013,0.058,-0.207,0.002,0.002,-0.002,-0.002,0.207,0.002,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,6.247,650.432,-1.437,738.639,-8.814,-0.001,0.822,31.866,-1.272,-0.001,0.136,1.279,0.016,0.000,0.214,0.038,-84.630,-0.041,-0.007,0.167,0.001,0.002,0.000,0.002,-0.012,0.003,-0.053,-0.001,0.531,0.000,1,1,1,1,0.002,0.011,0.080,0.339,0.003,0.003,-0.002,-0.002,0.339,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,6.351,649.514,-1.437,738.724,-8.851,-0.001,0.827,32.003,-0.377,-0.001,0.048,0.380,0.013,0.000,0.210,0.038,-84.617,-0.040,-0.006,0.125,0.001,0.003,0.000,0.000,0.008,-0.003,-0.062,-0.002,0.515,0.000,1,1,1,1,-0.004,-0.012,0.057,-0.223,0.002,0.002,-0.001,-0.001,0.223,0.002,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,6.455,648.588,-1.437,738.811,-8.916,-0.001,0.834,32.239,-0.651,0.000,0.074,0.655,0.012,0.000,0.205,0.037,-84.605,-0.045,-0.006,0.118,0.001,0.002,0.000,0.001,-0.001,0.000,-0.067,-0.002,0.506,0.000,1,1,1,1,-0.004,-0.011,0.056,-0.226,0.002,0.002,-0.001,-0.001,0.226,0.002,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,6.559,647.654,-1.437,738.898,-8.979,-0.001,0.841,32.468,-0.631,0.000,0.071,0.635,0.011,0.000,0.200,0.036,-84.594,-0.047,-0.005,0.110,0.001,0.002,0.000,0.000,-0.001,0.000,-0.077,-0.002,0.497,0.000,1,1,1,1,-0.004,-0.011,0.055,-0.225,0.002,0.002,-0.001,-0.001,0.225,0.002,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,6.663,646.713,-1.437,738.987,-9.082,-0.001,0.852,32.840,-1.029,0.001,0.112,1.035,0.015,0.001,0.196,0.036,-84.584,-0.048,-0.003,0.101,0.001,0.001,0.000,0.001,-0.011,0.003,-0.082,-0.003,0.492,0.000,1,1,1,1,0.002,0.009,0.074,0.332,0.003,0.003,-0.002,-0.002,0.332,0.003,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,6.771,645.732,-1.437,739.079,-9.111,-0.001,0.856,32.943,-0.284,0.000,0.039,0.286,0.012,0.000,0.191,0.036,-84.575,-0.049,-0.004,0.096,0.001,0.002,0.000,-0.001,0.009,-0.003,-0.090,-0.003,0.478,0.000,1,1,1,1,-0.004,-0.010,0.054,-0.226,0.002,0.002,-0.001,-0.001,0.226,0.002,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,6.871,644.816,-1.437,739.165,-9.167,-0.001,0.863,33.148,-0.565,0.000,0.065,0.569,0.011,0.001,0.186,0.035,-84.566,-0.044,-0.003,0.085,0.001,0.002,0.000,0.000,-0.001,0.000,-0.094,-0.003,0.469,0.000,1,1,1,1,-0.004,-0.010,0.053,-0.226,0.002,0.002,-0.001,-0.001,0.226,0.002,0.000,0
20260703_204435,case01_baseline_boxes,6,294.5,1.000,6.971,643.893,-1.437,739.252,-9.222,-0.001,0.869,33.346,-0.545,0.000,0.064,0.549,0.012,0.001,0.182,0.035,-84.558,-0.041,-0.003,0.080,0.001,0.002,0.000,-0.001,-0.001,0.000,-0.095,-0.003,0.461,0.000,1,1,1,1,-0.004,-0.009,0.053,-0.226,0.001,0.001,-0.001,-0.001,0.226,0.001,0.000,0
