run_id,case_name,cargo_count,total_mass_kg,secured_frac,Time,PosX,PosY,PosZ,VelX,VelY,VelZ,SpeedKmh,AccX,AccY,AccZ,LongAcc,LatAcc,VertAcc,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AngVelX,AngVelY,AngVelZ,AngAccX,AngAccY,AngAccZ,SteerAngle,TargetSteer,Throttle,Brake,FL_Grounded,FR_Grounded,RL_Grounded,RR_Grounded,FL_ForwardSlip,FR_ForwardSlip,RL_ForwardSlip,RR_ForwardSlip,FL_SideSlip,FR_SideSlip,RL_SideSlip,RR_SideSlip,MaxForwardSlip,MaxSideSlip,RolloverRisk,IsRollover
20260703_203049,case01_baseline_boxes,6,294.5,1.000,2.260,676.524,-1.435,736.350,-3.357,0.002,0.258,12.123,-2.104,-0.043,0.156,2.108,0.080,-0.042,0.310,0.045,-87.945,-0.135,0.149,1.741,0.003,0.030,0.002,0.006,-0.001,-0.001,7.006,0.196,1.000,0.000,1,1,1,1,-0.003,-0.002,0.125,0.088,-0.002,0.002,-0.003,-0.003,0.125,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,2.364,676.167,-1.434,736.377,-3.548,0.000,0.273,12.811,-1.907,-0.025,0.148,1.912,0.073,-0.023,0.293,0.059,-87.767,-0.169,0.136,1.782,0.003,0.030,0.002,0.004,-0.002,-0.005,6.518,0.183,1.000,0.000,1,1,1,1,-0.003,-0.002,0.125,0.087,-0.001,0.003,-0.003,-0.003,0.125,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,2.468,675.787,-1.435,736.406,-3.738,-0.002,0.288,13.497,-1.900,-0.014,0.156,1.905,0.076,-0.013,0.274,0.069,-87.589,-0.192,0.100,1.772,0.003,0.030,0.001,0.003,-0.003,-0.007,6.187,0.171,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.087,-0.002,0.002,-0.003,-0.003,0.126,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,2.572,675.388,-1.435,736.437,-3.946,-0.003,0.305,14.250,-2.083,-0.010,0.165,2.088,0.070,-0.007,0.253,0.074,-87.415,-0.209,0.056,1.747,0.004,0.029,0.000,0.002,-0.007,-0.008,5.587,0.153,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.087,0.000,0.003,-0.003,-0.003,0.126,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,2.676,674.967,-1.435,736.470,-4.135,-0.003,0.319,14.930,-1.885,-0.006,0.141,1.890,0.050,-0.004,0.231,0.075,-87.246,-0.218,0.013,1.689,0.004,0.028,0.000,0.001,-0.010,-0.006,5.198,0.142,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.087,0.000,0.002,-0.003,-0.003,0.126,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,2.780,674.527,-1.436,736.504,-4.322,-0.004,0.335,15.607,-1.873,-0.006,0.163,1.879,0.067,-0.003,0.209,0.073,-87.082,-0.219,-0.020,1.637,0.004,0.027,-0.001,0.000,-0.007,-0.004,4.846,0.133,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.087,-0.001,0.001,-0.003,-0.003,0.126,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,2.884,674.066,-1.436,736.540,-4.527,-0.004,0.354,16.347,-2.047,-0.005,0.191,2.054,0.081,-0.002,0.188,0.069,-86.922,-0.216,-0.041,1.597,0.004,0.027,-0.001,-0.001,-0.007,-0.003,4.328,0.124,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.086,0.002,0.004,-0.003,-0.004,0.126,0.004,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,2.988,673.587,-1.436,736.577,-4.712,-0.005,0.372,17.016,-1.850,-0.001,0.179,1.857,0.075,0.000,0.167,0.064,-86.767,-0.206,-0.049,1.553,0.003,0.026,-0.001,-0.002,-0.007,0.000,4.028,0.116,1.000,0.000,1,1,1,1,-0.003,-0.002,0.125,0.086,0.002,0.003,-0.004,-0.004,0.125,0.004,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,3.096,673.067,-1.437,736.619,-4.914,-0.004,0.392,17.748,-2.023,0.003,0.202,2.032,0.082,0.005,0.147,0.060,-86.610,-0.199,-0.048,1.568,0.003,0.025,-0.001,-0.003,-0.009,0.001,3.735,0.108,1.000,0.000,1,1,1,1,-0.003,-0.002,0.125,0.086,0.001,0.003,-0.004,-0.004,0.125,0.004,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,3.199,672.547,-1.437,736.661,-5.067,-0.002,0.409,18.300,-1.525,0.024,0.168,1.533,0.074,0.025,0.130,0.056,-86.464,-0.172,-0.039,1.462,0.003,0.025,-0.001,-0.003,-0.003,-0.001,3.460,0.101,1.000,0.000,1,1,1,1,-0.010,-0.036,0.039,-0.594,0.001,0.002,-0.003,-0.003,0.594,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,3.304,672.006,-1.437,736.705,-5.327,-0.002,0.435,19.243,-2.607,0.001,0.259,2.618,0.092,0.003,0.115,0.053,-86.323,-0.150,-0.027,1.411,0.002,0.023,0.000,-0.003,-0.018,0.008,3.200,0.093,1.000,0.000,1,1,1,1,0.011,0.294,0.334,0.464,0.002,0.003,-0.004,-0.004,0.464,0.004,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,3.412,671.423,-1.438,736.752,-5.465,-0.002,0.450,19.739,-1.371,0.002,0.152,1.378,0.060,0.003,0.102,0.052,-86.182,-0.128,-0.013,1.414,0.002,0.022,0.000,-0.005,-0.007,-0.002,2.807,0.082,1.000,0.000,1,1,1,1,-0.002,-0.502,-0.047,0.565,0.004,0.005,-0.004,-0.004,0.565,0.005,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,3.520,670.821,-1.438,736.802,-5.618,-0.001,0.467,20.294,-1.533,0.005,0.173,1.542,0.067,0.007,0.093,0.052,-86.048,-0.098,0.004,1.336,0.001,0.022,0.000,-0.005,-0.002,0.000,2.585,0.076,0.977,0.000,1,1,1,1,-0.016,-0.484,-0.056,-0.288,0.002,0.002,-0.003,-0.003,0.484,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,3.628,670.198,-1.438,736.854,-5.900,0.000,0.496,21.315,-2.822,0.008,0.288,2.835,0.087,0.011,0.086,0.053,-85.921,-0.068,0.015,1.268,0.001,0.019,0.001,-0.004,-0.026,0.009,2.374,0.067,0.958,0.000,1,1,1,1,0.000,0.355,0.269,0.252,0.002,0.003,-0.004,-0.004,0.355,0.004,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,3.736,669.556,-1.438,736.909,-6.019,0.000,0.510,21.745,-1.185,0.006,0.141,1.192,0.054,0.007,0.082,0.055,-85.801,-0.037,0.013,1.202,0.000,0.019,0.000,-0.006,-0.005,-0.005,2.070,0.061,0.929,0.000,1,1,1,1,-0.002,-0.368,-0.028,0.538,0.004,0.004,-0.004,-0.004,0.538,0.004,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,3.844,668.895,-1.438,736.965,-6.209,0.001,0.532,22.433,-1.900,0.005,0.214,1.911,0.071,0.006,0.081,0.056,-85.689,-0.007,0.013,1.117,0.000,0.018,0.000,-0.005,-0.008,0.001,1.792,0.050,0.902,0.000,1,1,1,1,0.000,0.353,0.248,-0.389,0.003,0.003,-0.003,-0.003,0.389,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,3.956,668.189,-1.438,737.026,-6.389,0.001,0.549,23.087,-1.807,0.002,0.174,1.815,0.034,0.004,0.084,0.057,-85.583,0.022,0.006,1.064,-0.001,0.015,0.000,-0.004,-0.027,0.000,1.551,0.046,0.875,0.000,1,1,1,1,-0.012,-0.349,-0.022,0.242,0.003,0.003,-0.003,-0.003,0.349,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,4.064,667.489,-1.438,737.086,-6.544,0.001,0.567,23.647,-1.548,0.000,0.183,1.557,0.060,0.001,0.088,0.057,-85.489,0.048,-0.001,0.940,-0.001,0.015,0.000,-0.004,-0.002,-0.002,1.355,0.041,0.854,0.000,1,1,1,1,-0.002,0.331,0.199,-0.311,0.003,0.003,-0.003,-0.003,0.331,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,4.172,666.774,-1.438,737.148,-6.672,0.001,0.583,24.112,-1.282,-0.002,0.152,1.290,0.049,0.000,0.095,0.056,-85.402,0.070,-0.007,0.868,-0.001,0.014,0.000,-0.004,-0.008,-0.003,1.249,0.038,0.826,0.000,1,1,1,1,-0.009,-0.326,-0.001,-0.217,0.002,0.002,-0.003,-0.003,0.326,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,4.272,666.096,-1.437,737.207,-6.837,0.001,0.601,24.709,-1.649,-0.001,0.184,1.659,0.049,0.000,0.103,0.055,-85.327,0.081,-0.013,0.755,-0.002,0.013,0.000,-0.002,-0.016,0.002,1.087,0.033,0.812,0.000,1,1,1,1,-0.001,-0.309,0.028,0.495,0.004,0.004,-0.004,-0.004,0.495,0.004,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,4.380,665.348,-1.437,737.273,-6.972,0.001,0.617,25.197,-1.345,-0.001,0.160,1.353,0.048,0.000,0.114,0.053,-85.251,0.101,-0.018,0.757,-0.002,0.012,0.000,-0.002,-0.008,0.000,1.002,0.028,0.793,0.000,1,1,1,1,0.000,-0.297,0.039,0.493,0.003,0.003,-0.003,-0.003,0.493,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,4.487,664.589,-1.437,737.341,-7.135,0.001,0.636,25.789,-1.634,0.000,0.188,1.644,0.050,0.002,0.125,0.051,-85.182,0.112,-0.018,0.692,-0.002,0.011,0.000,-0.001,-0.013,0.002,0.856,0.026,0.771,0.000,1,1,1,1,-0.002,0.285,0.144,-0.072,0.003,0.003,-0.003,-0.003,0.285,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,4.592,663.839,-1.437,737.408,-7.239,0.001,0.648,26.163,-1.033,0.001,0.125,1.040,0.037,0.001,0.136,0.049,-85.120,0.114,-0.017,0.620,-0.002,0.011,0.000,-0.001,-0.001,-0.003,0.723,0.022,0.747,0.000,1,1,1,1,-0.009,-0.282,0.047,-0.108,0.002,0.003,-0.002,-0.002,0.282,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,4.692,663.106,-1.437,737.473,-7.348,0.001,0.661,26.559,-1.093,0.001,0.130,1.100,0.036,0.002,0.147,0.048,-85.065,0.112,-0.014,0.549,-0.002,0.010,0.000,0.000,-0.004,-0.001,0.654,0.019,0.729,0.000,1,1,1,1,-0.007,-0.268,0.047,-0.224,0.002,0.002,-0.002,-0.002,0.268,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,4.797,662.323,-1.437,737.544,-7.459,0.001,0.674,26.963,-1.113,0.001,0.127,1.120,0.029,0.002,0.159,0.046,-85.011,0.116,-0.016,0.537,-0.002,0.009,0.000,0.000,-0.007,0.000,0.546,0.017,0.712,0.000,1,1,1,1,-0.008,-0.258,0.042,-0.296,0.002,0.002,-0.002,-0.002,0.296,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,4.903,661.518,-1.437,737.617,-7.644,0.001,0.694,27.632,-1.849,0.001,0.197,1.859,0.034,0.003,0.170,0.045,-84.962,0.114,-0.012,0.492,-0.002,0.007,0.000,0.002,-0.024,0.006,0.451,0.014,0.704,0.000,1,1,1,1,0.005,0.245,0.134,0.441,0.004,0.004,-0.003,-0.003,0.441,0.004,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,5.008,660.718,-1.437,737.690,-7.758,0.001,0.706,28.044,-1.137,0.001,0.126,1.144,0.025,0.001,0.181,0.044,-84.919,0.104,-0.007,0.433,-0.002,0.006,0.000,0.001,-0.009,0.001,0.369,0.011,0.686,0.000,1,1,1,1,0.002,0.229,0.124,0.217,0.004,0.004,-0.003,-0.003,0.229,0.004,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,5.120,659.846,-1.437,737.769,-7.818,0.001,0.714,28.262,-0.601,-0.001,0.075,0.605,0.021,0.000,0.191,0.044,-84.876,0.102,-0.007,0.427,-0.002,0.007,0.000,0.001,0.008,-0.004,0.313,0.009,0.663,0.000,1,1,1,1,-0.007,-0.216,0.051,-0.156,0.002,0.002,-0.002,-0.002,0.216,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,5.244,658.864,-1.437,737.859,-8.001,0.001,0.733,28.923,-1.827,-0.001,0.192,1.837,0.027,0.001,0.201,0.043,-84.834,0.098,-0.004,0.417,-0.001,0.005,0.000,0.003,-0.022,0.005,0.228,0.007,0.650,0.000,1,1,1,1,0.002,0.193,0.111,0.245,0.003,0.003,-0.003,-0.003,0.245,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,5.356,657.966,-1.437,737.941,-8.058,0.001,0.740,29.131,-0.575,-0.002,0.070,0.579,0.018,-0.002,0.208,0.043,-84.800,0.073,-0.004,0.338,-0.001,0.005,0.000,0.002,0.008,-0.004,0.173,0.005,0.630,0.000,1,1,1,1,-0.006,-0.173,0.055,-0.127,0.002,0.002,-0.002,-0.002,0.173,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,5.460,657.120,-1.437,738.019,-8.139,0.001,0.749,29.425,-0.810,-0.002,0.090,0.815,0.015,-0.001,0.214,0.043,-84.772,0.054,-0.004,0.284,-0.001,0.005,0.000,0.002,-0.001,-0.001,0.136,0.004,0.615,0.000,1,1,1,1,-0.006,-0.147,0.057,-0.284,0.002,0.002,-0.002,-0.002,0.284,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,5.564,656.266,-1.437,738.097,-8.292,0.000,0.765,29.978,-1.528,-0.002,0.159,1.536,0.019,-0.001,0.218,0.042,-84.747,0.040,-0.004,0.252,-0.001,0.003,0.000,0.003,-0.020,0.004,0.097,0.003,0.608,0.000,1,1,1,1,0.001,0.107,0.097,0.290,0.003,0.003,-0.002,-0.002,0.290,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,5.676,655.334,-1.436,738.184,-8.347,0.000,0.771,30.177,-0.550,-0.003,0.064,0.553,0.013,-0.002,0.221,0.042,-84.722,0.029,-0.005,0.248,0.000,0.004,0.000,0.002,0.006,-0.004,0.055,0.002,0.589,0.000,1,1,1,1,-0.005,-0.051,0.059,-0.151,0.002,0.002,-0.002,-0.002,0.151,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,5.776,654.493,-1.436,738.262,-8.421,0.000,0.780,30.447,-0.745,-0.002,0.081,0.749,0.012,-0.002,0.222,0.041,-84.702,0.012,-0.005,0.198,0.000,0.004,0.000,0.002,-0.001,-0.001,0.029,0.001,0.577,0.000,1,1,1,1,-0.005,-0.019,0.061,-0.268,0.002,0.002,-0.002,-0.002,0.268,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,5.884,653.576,-1.437,738.346,-8.551,0.000,0.793,30.916,-1.296,-0.002,0.135,1.303,0.015,-0.001,0.222,0.040,-84.683,0.000,-0.007,0.194,0.000,0.002,0.000,0.003,-0.015,0.003,0.006,0.000,0.569,0.000,1,1,1,1,0.001,0.014,0.086,0.318,0.003,0.003,-0.002,-0.002,0.318,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,5.996,652.619,-1.437,738.435,-8.599,-0.001,0.799,31.090,-0.481,-0.002,0.057,0.484,0.012,-0.002,0.221,0.040,-84.665,-0.013,-0.008,0.181,0.000,0.003,0.000,0.001,0.007,-0.003,-0.014,0.000,0.552,0.000,1,1,1,1,-0.004,-0.014,0.059,-0.193,0.002,0.002,-0.002,-0.002,0.193,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,6.096,651.753,-1.437,738.516,-8.669,-0.001,0.807,31.344,-0.702,-0.001,0.078,0.706,0.012,-0.001,0.218,0.039,-84.650,-0.021,-0.006,0.148,0.000,0.003,0.000,0.001,-0.001,0.000,-0.029,-0.001,0.541,0.000,1,1,1,1,-0.004,-0.013,0.059,-0.241,0.002,0.002,-0.001,-0.001,0.241,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,6.200,650.847,-1.437,738.600,-8.743,-0.001,0.815,31.610,-0.734,-0.001,0.080,0.738,0.011,0.000,0.215,0.038,-84.636,-0.031,-0.007,0.142,0.001,0.003,0.000,0.001,-0.003,0.000,-0.049,-0.001,0.531,0.000,1,1,1,1,-0.004,-0.013,0.058,-0.215,0.002,0.002,-0.001,-0.001,0.215,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,6.312,649.859,-1.437,738.692,-8.825,-0.001,0.824,31.907,-0.820,-0.001,0.092,0.825,0.015,0.000,0.211,0.038,-84.622,-0.041,-0.006,0.138,0.001,0.003,0.000,0.001,-0.002,0.000,-0.051,-0.002,0.519,0.000,1,1,1,1,-0.004,-0.012,0.057,-0.222,0.002,0.002,-0.001,-0.001,0.222,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,6.424,648.863,-1.437,738.785,-8.933,-0.001,0.836,32.301,-1.088,0.000,0.117,1.094,0.015,0.001,0.207,0.037,-84.609,-0.047,-0.007,0.131,0.001,0.001,0.000,0.001,-0.011,0.003,-0.059,-0.002,0.514,0.000,1,1,1,1,0.002,0.010,0.077,0.339,0.003,0.003,-0.002,-0.002,0.339,0.003,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,6.536,647.862,-1.437,738.879,-8.967,-0.001,0.840,32.423,-0.336,0.000,0.044,0.339,0.012,0.000,0.202,0.037,-84.597,-0.050,-0.006,0.119,0.001,0.002,0.000,0.000,0.008,-0.003,-0.070,-0.002,0.498,0.000,1,1,1,1,-0.004,-0.011,0.056,-0.226,0.002,0.002,-0.001,-0.001,0.226,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,6.644,646.889,-1.437,738.970,-9.070,-0.001,0.851,32.797,-1.035,0.001,0.113,1.041,0.014,0.001,0.197,0.036,-84.586,-0.049,-0.004,0.107,0.001,0.001,0.000,0.001,-0.011,0.003,-0.077,-0.003,0.494,0.000,1,1,1,1,0.002,0.009,0.074,0.332,0.002,0.002,-0.002,-0.002,0.332,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,6.756,645.871,-1.437,739.066,-9.099,-0.001,0.855,32.902,-0.288,0.000,0.040,0.290,0.012,0.000,0.191,0.036,-84.576,-0.052,-0.005,0.103,0.001,0.002,0.000,-0.001,0.009,-0.003,-0.083,-0.003,0.479,0.000,1,1,1,1,-0.004,-0.010,0.054,-0.226,0.002,0.002,-0.001,-0.001,0.226,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,6.856,644.956,-1.437,739.152,-9.156,-0.001,0.862,33.108,-0.569,0.000,0.065,0.572,0.011,0.001,0.187,0.035,-84.567,-0.044,-0.003,0.086,0.001,0.002,0.000,0.000,-0.001,0.000,-0.088,-0.003,0.471,0.000,1,1,1,1,-0.004,-0.010,0.053,-0.226,0.001,0.001,-0.001,-0.001,0.226,0.001,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,6.956,644.034,-1.437,739.239,-9.211,-0.001,0.868,33.307,-0.550,0.000,0.064,0.553,0.011,0.001,0.183,0.035,-84.559,-0.042,-0.004,0.081,0.001,0.002,0.000,-0.001,-0.001,0.000,-0.104,-0.003,0.463,0.000,1,1,1,1,-0.004,-0.009,0.053,-0.225,0.002,0.002,-0.001,-0.001,0.225,0.002,0.000,0
20260703_203049,case01_baseline_boxes,6,294.5,1.000,7.076,642.924,-1.437,739.343,-9.275,-0.001,0.875,33.537,-0.635,0.001,0.075,0.639,0.014,0.001,0.178,0.035,-84.550,-0.045,-0.004,0.091,0.001,0.002,0.000,-0.001,-0.001,0.000,-0.096,-0.003,0.454,0.000,1,1,1,1,-0.004,-0.009,0.052,-0.225,0.001,0.001,-0.001,-0.001,0.225,0.001,0.000,0
