run_id,case_name,cargo_count,total_mass_kg,secured_frac,Time,PosX,PosY,PosZ,VelX,VelY,VelZ,SpeedKmh,AccX,AccY,AccZ,LongAcc,LatAcc,VertAcc,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AngVelX,AngVelY,AngVelZ,AngAccX,AngAccY,AngAccZ,SteerAngle,TargetSteer,Throttle,Brake,FL_Grounded,FR_Grounded,RL_Grounded,RR_Grounded,FL_ForwardSlip,FR_ForwardSlip,RL_ForwardSlip,RR_ForwardSlip,FL_SideSlip,FR_SideSlip,RL_SideSlip,RR_SideSlip,MaxForwardSlip,MaxSideSlip,RolloverRisk,IsRollover
20260703_203930,case01_baseline_boxes,6,294.5,1.000,2.428,675.936,-1.435,736.395,-3.662,-0.001,0.282,13.223,-1.904,-0.018,0.148,1.908,0.070,-0.016,0.282,0.065,-87.658,-0.184,0.115,1.782,0.003,0.030,0.001,0.004,-0.003,-0.007,6.331,0.178,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.087,-0.002,0.002,-0.003,-0.003,0.126,0.003,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,2.532,675.545,-1.435,736.425,-3.871,-0.003,0.299,13.977,-2.085,-0.011,0.170,2.091,0.078,-0.009,0.261,0.072,-87.482,-0.204,0.073,1.757,0.004,0.029,0.001,0.002,-0.005,-0.008,5.848,0.165,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.087,-0.001,0.002,-0.003,-0.003,0.126,0.003,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,2.636,675.133,-1.435,736.457,-4.060,-0.003,0.312,14.659,-1.890,-0.007,0.134,1.895,0.045,-0.005,0.240,0.075,-87.311,-0.215,0.029,1.713,0.004,0.028,0.000,0.001,-0.011,-0.007,5.275,0.150,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.087,0.000,0.003,-0.003,-0.003,0.126,0.003,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,2.739,674.701,-1.435,736.490,-4.248,-0.004,0.328,15.337,-1.878,-0.006,0.156,1.883,0.062,-0.004,0.218,0.075,-87.145,-0.219,-0.008,1.653,0.004,0.027,-0.001,0.000,-0.008,-0.005,4.909,0.140,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.087,0.000,0.002,-0.003,-0.003,0.126,0.003,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,2.844,674.248,-1.436,736.525,-4.453,-0.004,0.347,16.078,-2.051,-0.005,0.190,2.058,0.082,-0.003,0.196,0.071,-86.984,-0.218,-0.034,1.613,0.004,0.027,-0.001,-0.001,-0.007,-0.004,4.565,0.131,1.000,0.000,1,1,1,1,-0.003,-0.002,0.126,0.087,0.000,0.002,-0.003,-0.003,0.126,0.003,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,2.944,673.791,-1.436,736.561,-4.638,-0.005,0.365,16.749,-1.853,-0.003,0.181,1.861,0.078,-0.001,0.176,0.067,-86.832,-0.204,-0.046,1.522,0.003,0.026,-0.001,-0.002,-0.006,-0.001,4.249,0.122,1.000,0.000,1,1,1,1,-0.003,-0.002,0.125,0.086,0.000,0.002,-0.004,-0.004,0.125,0.004,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,3.048,673.300,-1.437,736.600,-4.822,-0.005,0.383,17.415,-1.843,0.001,0.184,1.851,0.077,0.003,0.156,0.062,-86.679,-0.198,-0.049,1.527,0.003,0.025,-0.001,-0.002,-0.007,0.000,3.952,0.114,1.000,0.000,1,1,1,1,-0.003,-0.002,0.125,0.086,0.000,0.002,-0.004,-0.004,0.125,0.004,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,3.152,672.789,-1.437,736.641,-5.023,-0.002,0.404,18.139,-2.001,0.026,0.205,2.010,0.084,0.027,0.138,0.057,-86.531,-0.181,-0.042,1.484,0.003,0.025,-0.001,-0.003,-0.009,0.001,3.505,0.102,1.000,0.000,1,1,1,1,-0.003,-0.002,0.113,0.074,0.003,0.004,-0.004,-0.004,0.113,0.004,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,3.255,672.258,-1.437,736.684,-5.203,-0.002,0.421,18.791,-1.803,0.000,0.177,1.810,0.063,0.002,0.122,0.054,-86.387,-0.161,-0.035,1.434,0.002,0.023,-0.001,-0.004,-0.017,0.003,3.250,0.095,1.000,0.000,1,1,1,1,-0.018,-0.522,-0.059,0.363,0.003,0.004,-0.004,-0.004,0.522,0.004,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,3.356,671.729,-1.438,736.727,-5.351,-0.002,0.438,19.328,-1.482,0.001,0.169,1.490,0.072,0.002,0.109,0.052,-86.254,-0.131,-0.020,1.332,0.002,0.023,-0.001,-0.004,0.001,0.000,3.003,0.088,1.000,0.000,1,1,1,1,-0.003,-0.520,-0.052,0.592,0.004,0.005,-0.004,-0.004,0.592,0.005,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,3.456,671.179,-1.438,736.773,-5.557,-0.001,0.459,20.072,-2.057,0.004,0.210,2.066,0.071,0.006,0.098,0.052,-86.127,-0.107,-0.004,1.277,0.002,0.021,0.000,-0.004,-0.017,0.005,2.764,0.081,0.994,0.000,1,1,1,1,-0.016,-0.508,-0.055,0.178,0.002,0.003,-0.004,-0.004,0.508,0.004,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,3.560,670.594,-1.438,736.821,-5.716,-0.001,0.477,20.649,-1.593,0.006,0.177,1.602,0.066,0.007,0.090,0.052,-86.000,-0.082,0.008,1.261,0.001,0.021,0.000,-0.005,-0.004,0.000,2.429,0.071,0.973,0.000,1,1,1,1,-0.002,-0.461,-0.038,0.544,0.005,0.005,-0.004,-0.004,0.544,0.005,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,3.668,669.962,-1.438,736.874,-5.918,0.000,0.500,21.380,-2.018,0.008,0.226,2.029,0.081,0.009,0.084,0.054,-85.876,-0.057,0.015,1.247,0.001,0.020,0.000,-0.005,-0.006,0.002,2.232,0.066,0.945,0.000,1,1,1,1,0.000,0.361,0.278,-0.449,0.002,0.002,-0.003,-0.003,0.449,0.003,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,3.776,669.312,-1.438,736.929,-6.107,0.001,0.520,22.066,-1.894,0.006,0.199,1.904,0.058,0.008,0.082,0.055,-85.759,-0.026,0.014,1.169,0.000,0.018,0.000,-0.005,-0.025,0.001,1.933,0.057,0.916,0.000,1,1,1,1,-0.013,-0.367,-0.041,0.292,0.004,0.004,-0.004,-0.004,0.367,0.004,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,3.884,668.644,-1.438,736.987,-6.299,0.001,0.540,22.759,-1.915,0.003,0.203,1.924,0.057,0.005,0.082,0.056,-85.650,0.003,0.009,1.090,0.000,0.017,0.000,-0.005,-0.011,0.001,1.677,0.050,0.901,0.000,1,1,1,1,0.011,0.356,0.240,0.539,0.005,0.006,-0.004,-0.004,0.539,0.006,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,3.984,668.008,-1.438,737.041,-6.473,0.001,0.558,23.388,-1.739,0.001,0.183,1.748,0.048,0.003,0.085,0.057,-85.558,0.028,0.004,0.921,-0.001,0.015,0.000,-0.004,-0.019,0.001,1.545,0.044,0.874,0.000,1,1,1,1,-0.001,0.340,0.214,0.219,0.003,0.003,-0.004,-0.004,0.340,0.004,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,4.088,667.332,-1.438,737.100,-6.616,0.001,0.574,23.907,-1.434,-0.001,0.161,1.442,0.047,0.001,0.090,0.057,-85.469,0.052,-0.002,0.885,-0.001,0.014,0.000,-0.004,-0.010,-0.001,1.350,0.041,0.852,0.000,1,1,1,1,-0.001,0.329,0.192,0.172,0.003,0.004,-0.004,-0.004,0.329,0.004,0.000,0
20260703_203930,case01_baseline_boxes,6,294.5,1.000,4.497,664.520,-1.437,737.347,-7.144,0.001,0.637,25.822,-5.284,-0.004,0.624,5.318,0.177,0.001,0.126,0.051,-85.176,0.361,-0.055,2.932,-0.002,0.011,0.000,-0.009,-0.031,-0.004,0.852,0.026,0.768,0.000,1,1,1,1,-0.004,-0.287,0.052,0.268,0.003,0.003,-0.003,-0.003,0.287,0.003,0.000,0
